sweeps,beta,magnetisation,energy,G,seed
0,0.434783,1,-4,1,34
1,0.434783,0.965,-3.745,0.9325,34
2,0.434783,0.90875,-3.425,0.8525,34
3,0.434783,0.90125,-3.395,0.8575,34
4,0.434783,0.8875,-3.305,0.8325,34
5,0.434783,0.8575,-3.165,0.8,34
6,0.434783,0.87,-3.235,0.805,34
7,0.434783,0.84375,-3.135,0.7975,34
8,0.434783,0.81,-2.985,0.755,34
9,0.434783,0.83125,-2.985,0.7275,34
10,0.434783,0.82875,-3.105,0.775,34
11,0.434783,0.79875,-2.9,0.725,34
12,0.434783,0.80125,-2.97,0.7525,34
13,0.434783,0.78875,-2.935,0.7325,34
14,0.434783,0.81625,-3.015,0.7525,34
15,0.434783,0.8225,-3.02,0.76,34
16,0.434783,0.8125,-3.02,0.7525,34
17,0.434783,0.79625,-2.955,0.73,34
18,0.434783,0.78,-3.03,0.7725,34
19,0.434783,0.7525,-2.93,0.7425,34
20,0.434783,0.7275,-2.74,0.685,34
21,0.434783,0.73375,-2.745,0.6875,34
22,0.434783,0.7325,-2.755,0.7025,34
23,0.434783,0.74375,-2.8,0.7025,34
24,0.434783,0.7425,-2.845,0.725,34
25,0.434783,0.745,-2.81,0.7125,34
26,0.434783,0.745,-2.745,0.6975,34
27,0.434783,0.7375,-2.78,0.6875,34
28,0.434783,0.7375,-2.765,0.685,34
29,0.434783,0.725,-2.775,0.6675,34
30,0.434783,0.75375,-2.965,0.725,34
31,0.434783,0.7425,-2.98,0.7425,34
32,0.434783,0.71875,-2.96,0.73,34
33,0.434783,0.68625,-2.9,0.7125,34
34,0.434783,0.67625,-2.845,0.7175,34
35,0.434783,0.6875,-2.845,0.71,34
36,0.434783,0.64875,-2.74,0.6675,34
37,0.434783,0.62,-2.63,0.6625,34
38,0.434783,0.59375,-2.705,0.6725,34
39,0.434783,0.63875,-2.705,0.6875,34
40,0.434783,0.61,-2.655,0.6625,34
41,0.434783,0.6,-2.79,0.705,34
42,0.434783,0.58875,-2.755,0.7025,34
43,0.434783,0.6025,-2.705,0.6675,34
44,0.434783,0.6175,-2.715,0.6825,34
45,0.434783,0.64125,-2.755,0.6975,34
46,0.434783,0.68,-2.855,0.7175,34
47,0.434783,0.72,-2.935,0.735,34
48,0.434783,0.695,-2.835,0.7025,34
49,0.434783,0.6875,-2.815,0.6975,34
50,0.434783,0.68875,-2.88,0.725,34
