sweeps,beta,magnetisation,energy,G,seed
0,0.37037,1,-4,1,16
1,0.37037,0.9125,-3.37,0.845,16
2,0.37037,0.8925,-3.29,0.825,16
3,0.37037,0.82625,-2.985,0.74,16
4,0.37037,0.79,-2.79,0.705,16
5,0.37037,0.73375,-2.65,0.6775,16
6,0.37037,0.69,-2.5,0.6275,16
7,0.37037,0.6175,-2.31,0.565,16
8,0.37037,0.555,-2.165,0.54,16
9,0.37037,0.54125,-2.125,0.545,16
10,0.37037,0.56625,-2.19,0.56,16
11,0.37037,0.56875,-2.235,0.5675,16
12,0.37037,0.51,-2.145,0.515,16
13,0.37037,0.5,-2.28,0.5825,16
14,0.37037,0.4775,-2.215,0.56,16
15,0.37037,0.45625,-2.24,0.5625,16
16,0.37037,0.43,-2.275,0.59,16
17,0.37037,0.39125,-2.2,0.54,16
18,0.37037,0.375,-2.02,0.4875,16
19,0.37037,0.41875,-2.155,0.5475,16
20,0.37037,0.45375,-2.185,0.5575,16
21,0.37037,0.475,-2.205,0.5475,16
22,0.37037,0.46125,-2.175,0.5575,16
23,0.37037,0.43375,-2.18,0.5525,16
24,0.37037,0.4,-2.055,0.5175,16
25,0.37037,0.4275,-2.195,0.5675,16
26,0.37037,0.41,-2.115,0.545,16
27,0.37037,0.40375,-2.205,0.565,16
28,0.37037,0.36125,-2.2,0.5425,16
29,0.37037,0.33375,-2.095,0.5225,16
30,0.37037,0.31625,-2.065,0.51,16
31,0.37037,0.35125,-2.21,0.5425,16
32,0.37037,0.2975,-2.1,0.525,16
33,0.37037,0.3025,-2.02,0.49,16
34,0.37037,0.3075,-2.05,0.5375,16
35,0.37037,0.27625,-2.005,0.495,16
36,0.37037,0.335,-1.91,0.4675,16
37,0.37037,0.36125,-1.95,0.4825,16
38,0.37037,0.335,-2.055,0.5275,16
39,0.37037,0.31125,-2.105,0.53,16
40,0.37037,0.325,-2.075,0.525,16
41,0.37037,0.2675,-1.955,0.4925,16
42,0.37037,0.27875,-2.07,0.5325,16
43,0.37037,0.24375,-2.04,0.505,16
44,0.37037,0.24375,-2.02,0.51,16
45,0.37037,0.265,-1.94,0.485,16
46,0.37037,0.245,-1.92,0.4725,16
47,0.37037,0.2225,-1.825,0.4475,16
48,0.37037,0.22625,-1.835,0.47,16
49,0.37037,0.265,-1.965,0.48,16
50,0.37037,0.27125,-2.08,0.535,16
