sweeps,beta,magnetisation,energy,G,seed
0,0.41,1,-4,1,16
1,0.41,0.94375,-3.61,0.9025,16
2,0.41,0.91125,-3.45,0.855,16
3,0.41,0.8675,-3.205,0.8,16
4,0.41,0.845,-3.18,0.8025,16
5,0.41,0.8125,-2.99,0.755,16
6,0.41,0.80625,-3.03,0.7575,16
7,0.41,0.79375,-2.915,0.75,16
8,0.41,0.80375,-3.04,0.755,16
9,0.41,0.73875,-2.805,0.7175,16
10,0.41,0.71,-2.7,0.685,16
11,0.41,0.71,-2.755,0.695,16
12,0.41,0.64625,-2.595,0.655,16
13,0.41,0.64625,-2.625,0.66,16
14,0.41,0.67625,-2.71,0.675,16
15,0.41,0.6825,-2.7,0.6725,16
16,0.41,0.66875,-2.655,0.6625,16
17,0.41,0.67375,-2.77,0.6975,16
18,0.41,0.645,-2.705,0.7025,16
19,0.41,0.6525,-2.645,0.675,16
20,0.41,0.65,-2.725,0.68,16
21,0.41,0.65125,-2.67,0.6725,16
22,0.41,0.6525,-2.61,0.645,16
23,0.41,0.63625,-2.58,0.6325,16
24,0.41,0.63875,-2.59,0.645,16
25,0.41,0.595,-2.49,0.64,16
26,0.41,0.59,-2.41,0.6,16
27,0.41,0.55625,-2.395,0.595,16
28,0.41,0.54625,-2.365,0.59,16
29,0.41,0.54625,-2.345,0.5925,16
30,0.41,0.5625,-2.37,0.5875,16
31,0.41,0.5425,-2.31,0.585,16
32,0.41,0.56375,-2.485,0.6325,16
33,0.41,0.53625,-2.435,0.605,16
34,0.41,0.515,-2.355,0.575,16
35,0.41,0.50375,-2.435,0.605,16
36,0.41,0.54375,-2.485,0.63,16
37,0.41,0.54625,-2.38,0.605,16
38,0.41,0.58125,-2.54,0.625,16
39,0.41,0.56625,-2.5,0.615,16
40,0.41,0.61,-2.6,0.6375,16
41,0.41,0.5975,-2.58,0.63,16
42,0.41,0.565,-2.455,0.5975,16
43,0.41,0.555,-2.46,0.6,16
44,0.41,0.5525,-2.42,0.5975,16
45,0.41,0.5475,-2.45,0.6275,16
46,0.41,0.55375,-2.45,0.61,16
47,0.41,0.5675,-2.465,0.615,16
48,0.41,0.56125,-2.42,0.62,16
49,0.41,0.555,-2.38,0.58,16
50,0.41,0.5675,-2.435,0.5975,16
