sweeps,beta,magnetisation,energy,G,seed
0,0.42,1,-4,1,1
1,0.42,0.96125,-3.7,0.9275,1
2,0.42,0.9225,-3.44,0.8675,1
3,0.42,0.875,-3.275,0.82,1
4,0.42,0.85625,-3.18,0.79,1
5,0.42,0.815,-3.01,0.7525,1
6,0.42,0.7575,-2.795,0.705,1
7,0.42,0.73125,-2.785,0.705,1
8,0.42,0.73625,-2.845,0.6975,1
9,0.42,0.7425,-2.77,0.7,1
10,0.42,0.72875,-2.67,0.67,1
11,0.42,0.74375,-2.825,0.705,1
12,0.42,0.745,-2.815,0.685,1
13,0.42,0.75625,-2.885,0.71,1
14,0.42,0.71375,-2.755,0.68,1
15,0.42,0.7,-2.8,0.685,1
16,0.42,0.67375,-2.64,0.645,1
17,0.42,0.7025,-2.67,0.66,1
18,0.42,0.71375,-2.78,0.685,1
19,0.42,0.695,-2.74,0.6825,1
20,0.42,0.6625,-2.685,0.675,1
21,0.42,0.69,-2.77,0.69,1
22,0.42,0.685,-2.835,0.705,1
23,0.42,0.72125,-2.82,0.69,1
24,0.42,0.695,-2.745,0.675,1
25,0.42,0.6825,-2.68,0.6725,1
26,0.42,0.6425,-2.57,0.63,1
27,0.42,0.6425,-2.585,0.635,1
28,0.42,0.60875,-2.62,0.65,1
29,0.42,0.6375,-2.71,0.6725,1
30,0.42,0.65625,-2.7,0.68,1
31,0.42,0.66875,-2.605,0.64,1
32,0.42,0.66875,-2.52,0.645,1
33,0.42,0.65625,-2.705,0.6875,1
34,0.42,0.65875,-2.705,0.665,1
35,0.42,0.64625,-2.675,0.68,1
36,0.42,0.6225,-2.605,0.6525,1
37,0.42,0.63,-2.695,0.685,1
38,0.42,0.64375,-2.68,0.68,1
39,0.42,0.64125,-2.595,0.64,1
40,0.42,0.64125,-2.735,0.685,1
41,0.42,0.68,-2.825,0.705,1
42,0.42,0.68125,-2.815,0.715,1
43,0.42,0.70875,-2.835,0.6975,1
44,0.42,0.69875,-2.845,0.71,1
45,0.42,0.6975,-2.825,0.725,1
46,0.42,0.705,-2.83,0.71,1
47,0.42,0.70625,-2.895,0.72,1
48,0.42,0.69,-2.675,0.6575,1
49,0.42,0.685,-2.7,0.66,1
50,0.42,0.68625,-2.635,0.6475,1
