sweeps,beta,magnetisation,energy,G,seed
0,0.476,1,-4,1,22
1,0.476,0.975,-3.8,0.95,22
2,0.476,0.965,-3.75,0.9375,22
3,0.476,0.9475,-3.64,0.9125,22
4,0.476,0.92,-3.505,0.88,22
5,0.476,0.91125,-3.425,0.8575,22
6,0.476,0.90625,-3.36,0.845,22
7,0.476,0.92125,-3.46,0.865,22
8,0.476,0.9275,-3.525,0.8825,22
9,0.476,0.9325,-3.58,0.9,22
10,0.476,0.92,-3.475,0.87,22
11,0.476,0.90875,-3.43,0.8575,22
12,0.476,0.915,-3.45,0.86,22
13,0.476,0.92875,-3.565,0.8875,22
14,0.476,0.9125,-3.48,0.875,22
15,0.476,0.8825,-3.355,0.84,22
16,0.476,0.86125,-3.19,0.795,22
17,0.476,0.88,-3.295,0.8175,22
18,0.476,0.8675,-3.24,0.8025,22
19,0.476,0.875,-3.335,0.84,22
20,0.476,0.88875,-3.4,0.8475,22
21,0.476,0.87125,-3.295,0.815,22
22,0.476,0.8475,-3.16,0.7825,22
23,0.476,0.85375,-3.2,0.8,22
24,0.476,0.85,-3.24,0.805,22
25,0.476,0.8525,-3.205,0.795,22
26,0.476,0.86625,-3.28,0.825,22
27,0.476,0.88625,-3.355,0.8525,22
28,0.476,0.85625,-3.28,0.8175,22
29,0.476,0.88125,-3.385,0.845,22
30,0.476,0.8625,-3.275,0.83,22
31,0.476,0.8625,-3.28,0.82,22
32,0.476,0.86,-3.21,0.7925,22
33,0.476,0.87125,-3.325,0.84,22
34,0.476,0.8775,-3.34,0.835,22
35,0.476,0.86625,-3.33,0.84,22
36,0.476,0.86375,-3.32,0.8275,22
37,0.476,0.86,-3.32,0.8275,22
38,0.476,0.89625,-3.46,0.865,22
39,0.476,0.8925,-3.365,0.8475,22
40,0.476,0.89875,-3.415,0.855,22
41,0.476,0.88375,-3.295,0.825,22
42,0.476,0.88625,-3.305,0.8175,22
43,0.476,0.86375,-3.245,0.8075,22
44,0.476,0.84,-3.21,0.795,22
45,0.476,0.8475,-3.3,0.83,22
46,0.476,0.87875,-3.38,0.8475,22
47,0.476,0.87,-3.32,0.8325,22
48,0.476,0.8625,-3.32,0.8275,22
49,0.476,0.83875,-3.23,0.815,22
50,0.476,0.8475,-3.18,0.8025,22
