sweeps,beta,magnetisation,energy,G,seed
0,1.11,1,-4,1,15
1,1.11,1,-4,1,15
2,1.11,1,-4,1,15
3,1.11,1,-4,1,15
4,1.11,1,-4,1,15
5,1.11,1,-4,1,15
6,1.11,1,-4,1,15
7,1.11,1,-4,1,15
8,1.11,1,-4,1,15
9,1.11,1,-4,1,15
10,1.11,1,-4,1,15
11,1.11,1,-4,1,15
12,1.11,1,-4,1,15
13,1.11,1,-4,1,15
14,1.11,1,-4,1,15
15,1.11,1,-4,1,15
16,1.11,1,-4,1,15
17,1.11,1,-4,1,15
18,1.11,1,-4,1,15
19,1.11,1,-4,1,15
20,1.11,1,-4,1,15
21,1.11,1,-4,1,15
22,1.11,1,-4,1,15
23,1.11,1,-4,1,15
24,1.11,1,-4,1,15
25,1.11,1,-4,1,15
26,1.11,1,-4,1,15
27,1.11,1,-4,1,15
28,1.11,1,-4,1,15
29,1.11,1,-4,1,15
30,1.11,0.99875,-3.99,0.9975,15
31,1.11,1,-4,1,15
32,1.11,1,-4,1,15
33,1.11,1,-4,1,15
34,1.11,1,-4,1,15
35,1.11,1,-4,1,15
36,1.11,1,-4,1,15
37,1.11,1,-4,1,15
38,1.11,1,-4,1,15
39,1.11,1,-4,1,15
40,1.11,1,-4,1,15
41,1.11,1,-4,1,15
42,1.11,1,-4,1,15
43,1.11,1,-4,1,15
44,1.11,1,-4,1,15
45,1.11,1,-4,1,15
46,1.11,1,-4,1,15
47,1.11,1,-4,1,15
48,1.11,0.99875,-3.99,0.9975,15
49,1.11,1,-4,1,15
50,1.11,1,-4,1,15
