sweeps,beta,magnetisation,energy,G,seed
0,0.42,1,-4,1,19
1,0.42,0.93875,-3.6,0.9,19
2,0.42,0.88875,-3.305,0.8275,19
3,0.42,0.88875,-3.36,0.8325,19
4,0.42,0.86875,-3.25,0.805,19
5,0.42,0.8575,-3.235,0.815,19
6,0.42,0.84375,-3.17,0.79,19
7,0.42,0.825,-3.015,0.75,19
8,0.42,0.81375,-2.96,0.735,19
9,0.42,0.79875,-2.89,0.715,19
10,0.42,0.76625,-2.72,0.66,19
11,0.42,0.785,-2.87,0.7175,19
12,0.42,0.75,-2.715,0.6775,19
13,0.42,0.685,-2.625,0.6475,19
14,0.42,0.705,-2.66,0.665,19
15,0.42,0.73875,-2.78,0.6875,19
16,0.42,0.75125,-2.725,0.6775,19
17,0.42,0.74625,-2.73,0.665,19
18,0.42,0.735,-2.785,0.6925,19
19,0.42,0.75,-2.83,0.7225,19
20,0.42,0.78375,-2.9,0.7175,19
21,0.42,0.79125,-3.03,0.7525,19
22,0.42,0.75625,-2.945,0.7225,19
23,0.42,0.75625,-2.96,0.7325,19
24,0.42,0.76125,-3,0.7425,19
25,0.42,0.74875,-2.9,0.7425,19
26,0.42,0.73375,-2.845,0.715,19
27,0.42,0.73,-2.82,0.6975,19
28,0.42,0.68625,-2.755,0.705,19
29,0.42,0.68,-2.715,0.675,19
30,0.42,0.685,-2.705,0.675,19
31,0.42,0.6875,-2.74,0.685,19
32,0.42,0.685,-2.605,0.655,19
33,0.42,0.69125,-2.705,0.6675,19
34,0.42,0.67375,-2.615,0.665,19
35,0.42,0.6475,-2.585,0.655,19
36,0.42,0.62625,-2.54,0.6325,19
37,0.42,0.66,-2.475,0.61,19
38,0.42,0.64,-2.57,0.635,19
39,0.42,0.62,-2.595,0.645,19
40,0.42,0.65375,-2.575,0.645,19
41,0.42,0.6425,-2.66,0.6425,19
42,0.42,0.6225,-2.62,0.6525,19
43,0.42,0.60125,-2.55,0.6275,19
44,0.42,0.6175,-2.545,0.6325,19
45,0.42,0.60125,-2.51,0.6275,19
46,0.42,0.60125,-2.49,0.6225,19
47,0.42,0.5875,-2.36,0.5775,19
48,0.42,0.58875,-2.435,0.61,19
49,0.42,0.63625,-2.675,0.6775,19
50,0.42,0.62125,-2.605,0.6475,19
