sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,0
1,0.35,0.8925,-3.295,0.825,0
2,0.35,0.815,-2.875,0.7175,0
3,0.35,0.73375,-2.575,0.645,0
4,0.35,0.68375,-2.415,0.585,0
5,0.35,0.66375,-2.325,0.5775,0
6,0.35,0.61375,-2.165,0.5425,0
7,0.35,0.56625,-2.12,0.535,0
8,0.35,0.50875,-2.15,0.55,0
9,0.35,0.47,-2.015,0.5175,0
10,0.35,0.46375,-2.005,0.505,0
11,0.35,0.4675,-2.095,0.5175,0
12,0.35,0.425,-1.935,0.485,0
13,0.35,0.4325,-2.075,0.5125,0
14,0.35,0.39625,-1.89,0.47,0
15,0.35,0.39,-1.92,0.5125,0
16,0.35,0.355,-1.855,0.45,0
17,0.35,0.35625,-1.85,0.4475,0
18,0.35,0.31625,-1.78,0.4325,0
19,0.35,0.29,-1.78,0.4475,0
20,0.35,0.31625,-1.93,0.48,0
21,0.35,0.30625,-2.02,0.5125,0
22,0.35,0.275,-1.91,0.455,0
23,0.35,0.295,-1.895,0.4625,0
24,0.35,0.25125,-1.865,0.4675,0
25,0.35,0.15125,-1.69,0.425,0
26,0.35,0.12875,-1.695,0.4625,0
27,0.35,0.1625,-1.675,0.445,0
28,0.35,0.1875,-1.75,0.4625,0
29,0.35,0.18875,-1.655,0.43,0
30,0.35,0.21,-1.74,0.41,0
31,0.35,0.185,-1.8,0.4275,0
32,0.35,0.19375,-1.885,0.48,0
33,0.35,0.14875,-1.89,0.4675,0
34,0.35,0.15625,-1.89,0.48,0
35,0.35,0.14125,-1.83,0.4625,0
36,0.35,0.12625,-1.795,0.4475,0
37,0.35,0.1025,-1.84,0.4575,0
38,0.35,0.105,-1.67,0.4,0
39,0.35,0.0875,-1.635,0.4075,0
40,0.35,0.12375,-1.605,0.38,0
41,0.35,0.11,-1.575,0.4025,0
42,0.35,0.105,-1.535,0.3675,0
43,0.35,0.1125,-1.555,0.39,0
44,0.35,0.09875,-1.63,0.3925,0
45,0.35,0.0925,-1.605,0.435,0
46,0.35,0.09125,-1.565,0.405,0
47,0.35,0.09125,-1.66,0.435,0
48,0.35,0.10625,-1.735,0.4425,0
49,0.35,0.07875,-1.835,0.45,0
50,0.35,-0.0025,-1.68,0.4175,0
