sweeps,beta,magnetisation,energy,G,seed
0,0.39,1,-4,1,7
1,0.39,0.91125,-3.43,0.855,7
2,0.39,0.88125,-3.24,0.815,7
3,0.39,0.84,-3.095,0.775,7
4,0.39,0.835,-3.03,0.75,7
5,0.39,0.765,-2.745,0.6775,7
6,0.39,0.70375,-2.47,0.61,7
7,0.39,0.665,-2.4,0.5975,7
8,0.39,0.6325,-2.455,0.6025,7
9,0.39,0.61375,-2.515,0.6325,7
10,0.39,0.5925,-2.41,0.59,7
11,0.39,0.5625,-2.33,0.6075,7
12,0.39,0.53625,-2.31,0.565,7
13,0.39,0.46375,-2.185,0.5425,7
14,0.39,0.45625,-2.225,0.555,7
15,0.39,0.39875,-2.22,0.56,7
16,0.39,0.43,-2.37,0.5875,7
17,0.39,0.3675,-2.145,0.5225,7
18,0.39,0.38375,-2.22,0.54,7
19,0.39,0.3375,-2.285,0.55,7
20,0.39,0.28625,-2.15,0.56,7
21,0.39,0.2875,-2.06,0.505,7
22,0.39,0.28375,-2.01,0.485,7
23,0.39,0.24875,-1.99,0.495,7
24,0.39,0.23125,-2.12,0.535,7
25,0.39,0.19125,-2.045,0.515,7
26,0.39,0.21375,-2.055,0.51,7
27,0.39,0.19125,-1.895,0.4725,7
28,0.39,0.1875,-2.045,0.5275,7
29,0.39,0.16375,-1.93,0.465,7
30,0.39,0.14125,-2.05,0.49,7
31,0.39,0.07375,-2.165,0.5275,7
32,0.39,0.04125,-2.055,0.5275,7
33,0.39,0.08375,-2.165,0.565,7
34,0.39,0.09375,-2.06,0.5275,7
35,0.39,0.07125,-2.115,0.535,7
36,0.39,0.07375,-2.04,0.5125,7
37,0.39,0.04,-2.01,0.505,7
38,0.39,0.03375,-2.025,0.51,7
39,0.39,0.04625,-2.065,0.515,7
40,0.39,0.02,-2.165,0.5525,7
41,0.39,0.0025,-2.16,0.555,7
42,0.39,-0.025,-2.03,0.52,7
43,0.39,-0.00625,-2.075,0.525,7
44,0.39,0.015,-2.265,0.56,7
45,0.39,-0.03125,-2.215,0.545,7
46,0.39,0.0575,-2.28,0.575,7
47,0.39,0.0125,-2.16,0.565,7
48,0.39,0.025,-2.18,0.55,7
49,0.39,0.02875,-2.075,0.5325,7
50,0.39,0.01875,-2.09,0.5325,7
