sweeps,beta,magnetisation,energy,G,seed
0,0.435,1,-4,1,6
1,0.435,0.94375,-3.58,0.8925,6
2,0.435,0.91375,-3.425,0.8625,6
3,0.435,0.88875,-3.335,0.83,6
4,0.435,0.89875,-3.33,0.8325,6
5,0.435,0.8675,-3.24,0.8175,6
6,0.435,0.84,-3.04,0.765,6
7,0.435,0.85625,-3.185,0.7875,6
8,0.435,0.825,-3.08,0.7625,6
9,0.435,0.825,-3.025,0.7575,6
10,0.435,0.82,-3.115,0.7775,6
11,0.435,0.81875,-3.065,0.77,6
12,0.435,0.78875,-3.035,0.7625,6
13,0.435,0.775,-3.01,0.7575,6
14,0.435,0.795,-2.93,0.7475,6
15,0.435,0.76125,-2.795,0.685,6
16,0.435,0.75375,-2.79,0.7075,6
17,0.435,0.75,-2.785,0.6975,6
18,0.435,0.77,-2.865,0.7175,6
19,0.435,0.78375,-2.94,0.74,6
20,0.435,0.76125,-2.89,0.71,6
21,0.435,0.75625,-2.88,0.7025,6
22,0.435,0.745,-2.885,0.7275,6
23,0.435,0.77,-2.99,0.735,6
24,0.435,0.79625,-3.11,0.78,6
25,0.435,0.79375,-3.035,0.7475,6
26,0.435,0.78875,-2.945,0.7325,6
27,0.435,0.745,-2.865,0.7125,6
28,0.435,0.73375,-2.75,0.69,6
29,0.435,0.7525,-2.785,0.6875,6
30,0.435,0.75,-2.865,0.7325,6
31,0.435,0.77375,-2.92,0.7225,6
32,0.435,0.8125,-3.065,0.7625,6
33,0.435,0.82,-3.075,0.7675,6
34,0.435,0.8075,-3.04,0.7575,6
35,0.435,0.80375,-3.04,0.7575,6
36,0.435,0.78375,-2.98,0.7375,6
37,0.435,0.80625,-2.99,0.75,6
38,0.435,0.80125,-3.03,0.7525,6
39,0.435,0.76375,-2.98,0.74,6
40,0.435,0.745,-2.81,0.7,6
41,0.435,0.74875,-2.805,0.7075,6
42,0.435,0.78375,-2.975,0.7475,6
43,0.435,0.785,-3.015,0.755,6
44,0.435,0.77875,-3.015,0.7625,6
45,0.435,0.78375,-3.035,0.765,6
46,0.435,0.7825,-2.93,0.735,6
47,0.435,0.79375,-3.015,0.75,6
48,0.435,0.77,-3.05,0.7675,6
49,0.435,0.78875,-2.96,0.7375,6
50,0.435,0.775,-2.94,0.7175,6
