sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.65,1.0,-4.0,1.0,33,4.456982450922073e-05,0.0018744497323022005
1,0.65,0.99,-3.925,0.98,33,4.456982450922073e-05,0.0018744497323022005
2,0.65,0.98375,-3.89,0.975,33,4.456982450922073e-05,0.0018744497323022005
3,0.65,0.97375,-3.835,0.9575,33,4.456982450922073e-05,0.0018744497323022005
4,0.65,0.965,-3.795,0.95,33,4.456982450922073e-05,0.0018744497323022005
5,0.65,0.9675,-3.815,0.955,33,4.456982450922073e-05,0.0018744497323022005
6,0.65,0.96875,-3.82,0.9525,33,4.456982450922073e-05,0.0018744497323022005
7,0.65,0.9725,-3.83,0.955,33,4.456982450922073e-05,0.0018744497323022005
8,0.65,0.9825,-3.88,0.97,33,4.456982450922073e-05,0.0018744497323022005
9,0.65,0.98,-3.855,0.9625,33,4.456982450922073e-05,0.0018744497323022005
10,0.65,0.98,-3.87,0.965,33,4.456982450922073e-05,0.0018744497323022005
11,0.65,0.97625,-3.84,0.96,33,4.456982450922073e-05,0.0018744497323022005
12,0.65,0.97625,-3.82,0.9525,33,4.456982450922073e-05,0.0018744497323022005
13,0.65,0.98,-3.86,0.9675,33,4.456982450922073e-05,0.0018744497323022005
14,0.65,0.97875,-3.86,0.9625,33,4.456982450922073e-05,0.0018744497323022005
15,0.65,0.97125,-3.8,0.95,33,4.456982450922073e-05,0.0018744497323022005
16,0.65,0.9725,-3.805,0.9525,33,4.456982450922073e-05,0.0018744497323022005
17,0.65,0.98125,-3.865,0.9675,33,4.456982450922073e-05,0.0018744497323022005
18,0.65,0.98625,-3.905,0.9725,33,4.456982450922073e-05,0.0018744497323022005
19,0.65,0.97625,-3.855,0.9625,33,4.456982450922073e-05,0.0018744497323022005
20,0.65,0.9825,-3.87,0.9675,33,4.456982450922073e-05,0.0018744497323022005
21,0.65,0.97375,-3.82,0.955,33,4.456982450922073e-05,0.0018744497323022005
22,0.65,0.97625,-3.835,0.9575,33,4.456982450922073e-05,0.0018744497323022005
23,0.65,0.985,-3.89,0.9725,33,4.456982450922073e-05,0.0018744497323022005
24,0.65,0.985,-3.89,0.9725,33,4.456982450922073e-05,0.0018744497323022005
25,0.65,0.99125,-3.93,0.9825,33,4.456982450922073e-05,0.0018744497323022005
26,0.65,0.98625,-3.9,0.975,33,4.456982450922073e-05,0.0018744497323022005
27,0.65,0.98375,-3.88,0.97,33,4.456982450922073e-05,0.0018744497323022005
28,0.65,0.98625,-3.895,0.975,33,4.456982450922073e-05,0.0018744497323022005
29,0.65,0.98375,-3.875,0.97,33,4.456982450922073e-05,0.0018744497323022005
30,0.65,0.97875,-3.845,0.9625,33,4.456982450922073e-05,0.0018744497323022005
31,0.65,0.98625,-3.9,0.975,33,4.456982450922073e-05,0.0018744497323022005
32,0.65,0.98,-3.87,0.97,33,4.456982450922073e-05,0.0018744497323022005
33,0.65,0.99,-3.925,0.9825,33,4.456982450922073e-05,0.0018744497323022005
34,0.65,0.99375,-3.95,0.9875,33,4.456982450922073e-05,0.0018744497323022005
35,0.65,0.9925,-3.945,0.985,33,4.456982450922073e-05,0.0018744497323022005
36,0.65,0.98875,-3.935,0.98,33,4.456982450922073e-05,0.0018744497323022005
37,0.65,0.99125,-3.94,0.9825,33,4.456982450922073e-05,0.0018744497323022005
38,0.65,0.975,-3.825,0.9525,33,4.456982450922073e-05,0.0018744497323022005
39,0.65,0.975,-3.84,0.9625,33,4.456982450922073e-05,0.0018744497323022005
40,0.65,0.96375,-3.745,0.94,33,4.456982450922073e-05,0.0018744497323022005
41,0.65,0.97625,-3.825,0.9575,33,4.456982450922073e-05,0.0018744497323022005
42,0.65,0.97875,-3.85,0.96,33,4.456982450922073e-05,0.0018744497323022005
43,0.65,0.99125,-3.93,0.9825,33,4.456982450922073e-05,0.0018744497323022005
44,0.65,0.9825,-3.865,0.965,33,4.456982450922073e-05,0.0018744497323022005
45,0.65,0.98,-3.86,0.965,33,4.456982450922073e-05,0.0018744497323022005
46,0.65,0.97625,-3.845,0.96,33,4.456982450922073e-05,0.0018744497323022005
47,0.65,0.97625,-3.86,0.9625,33,4.456982450922073e-05,0.0018744497323022005
48,0.65,0.9725,-3.845,0.96,33,4.456982450922073e-05,0.0018744497323022005
49,0.65,0.9725,-3.835,0.955,33,4.456982450922073e-05,0.0018744497323022005
50,0.65,0.97875,-3.855,0.9625,33,4.456982450922073e-05,0.0018744497323022005
