sweeps,beta,magnetisation,energy,G,seed
0,0.440529,1,-4,1,41
1,0.440529,0.9525,-3.655,0.9075,41
2,0.440529,0.955,-3.67,0.92,41
3,0.440529,0.92,-3.5,0.8775,41
4,0.440529,0.9025,-3.39,0.8425,41
5,0.440529,0.87125,-3.225,0.815,41
6,0.440529,0.86375,-3.19,0.795,41
7,0.440529,0.8375,-3.095,0.7625,41
8,0.440529,0.835,-3.08,0.7725,41
9,0.440529,0.8275,-3.155,0.7825,41
10,0.440529,0.815,-3.11,0.7825,41
11,0.440529,0.7975,-2.955,0.735,41
12,0.440529,0.79,-2.92,0.7325,41
13,0.440529,0.78875,-2.94,0.73,41
14,0.440529,0.78875,-3.03,0.7475,41
15,0.440529,0.81625,-3.11,0.7875,41
16,0.440529,0.825,-3.075,0.7675,41
17,0.440529,0.81,-3.005,0.7625,41
18,0.440529,0.8125,-3.05,0.7725,41
19,0.440529,0.80375,-2.975,0.745,41
20,0.440529,0.79875,-3.03,0.7625,41
21,0.440529,0.8025,-3.1,0.765,41
22,0.440529,0.77125,-3.065,0.77,41
23,0.440529,0.76,-3.015,0.7475,41
24,0.440529,0.7375,-2.98,0.75,41
25,0.440529,0.72875,-2.95,0.7325,41
26,0.440529,0.71625,-3.04,0.75,41
27,0.440529,0.70375,-2.845,0.71,41
28,0.440529,0.68125,-2.93,0.7375,41
29,0.440529,0.67,-2.985,0.7575,41
30,0.440529,0.7075,-3.125,0.7825,41
31,0.440529,0.68625,-2.96,0.7525,41
32,0.440529,0.69875,-3.01,0.7675,41
33,0.440529,0.65875,-2.925,0.7475,41
34,0.440529,0.64875,-2.935,0.7375,41
35,0.440529,0.645,-2.87,0.7175,41
36,0.440529,0.65375,-2.935,0.725,41
37,0.440529,0.61875,-2.785,0.68,41
38,0.440529,0.6075,-2.785,0.6875,41
39,0.440529,0.62125,-2.82,0.69,41
40,0.440529,0.615,-2.77,0.695,41
41,0.440529,0.6175,-2.785,0.69,41
42,0.440529,0.60375,-2.77,0.69,41
43,0.440529,0.5725,-2.73,0.6775,41
44,0.440529,0.56375,-2.795,0.6925,41
45,0.440529,0.5425,-2.765,0.6875,41
46,0.440529,0.5525,-2.78,0.6925,41
47,0.440529,0.545,-2.885,0.7,41
48,0.440529,0.55,-2.755,0.6775,41
49,0.440529,0.53125,-2.7,0.65,41
50,0.440529,0.51875,-2.625,0.655,41
