sweeps,beta,magnetisation,energy,G,seed
0,0.39,1,-4,1,45
1,0.39,0.9175,-3.425,0.855,45
2,0.39,0.8575,-3.14,0.785,45
3,0.39,0.7725,-2.8,0.685,45
4,0.39,0.74875,-2.74,0.69,45
5,0.39,0.74625,-2.735,0.6775,45
6,0.39,0.725,-2.655,0.6725,45
7,0.39,0.73125,-2.68,0.68,45
8,0.39,0.705,-2.65,0.68,45
9,0.39,0.73125,-2.69,0.6925,45
10,0.39,0.715,-2.56,0.645,45
11,0.39,0.695,-2.635,0.6575,45
12,0.39,0.71,-2.69,0.685,45
13,0.39,0.69,-2.55,0.655,45
14,0.39,0.675,-2.65,0.68,45
15,0.39,0.67375,-2.615,0.655,45
16,0.39,0.66125,-2.625,0.665,45
17,0.39,0.66625,-2.61,0.6575,45
18,0.39,0.6975,-2.75,0.69,45
19,0.39,0.665,-2.485,0.6275,45
20,0.39,0.6825,-2.655,0.6575,45
21,0.39,0.655,-2.535,0.6475,45
22,0.39,0.66875,-2.58,0.645,45
23,0.39,0.70375,-2.655,0.6675,45
24,0.39,0.72375,-2.74,0.7,45
25,0.39,0.71625,-2.575,0.645,45
26,0.39,0.67875,-2.57,0.635,45
27,0.39,0.68625,-2.61,0.6425,45
28,0.39,0.645,-2.58,0.6675,45
29,0.39,0.6575,-2.57,0.6275,45
30,0.39,0.6325,-2.535,0.625,45
31,0.39,0.65625,-2.635,0.6475,45
32,0.39,0.6875,-2.645,0.6625,45
33,0.39,0.64,-2.52,0.62,45
34,0.39,0.6175,-2.41,0.5925,45
35,0.39,0.6175,-2.545,0.63,45
36,0.39,0.5925,-2.425,0.6125,45
37,0.39,0.64125,-2.59,0.64,45
38,0.39,0.62625,-2.525,0.63,45
39,0.39,0.635,-2.57,0.6525,45
40,0.39,0.58625,-2.385,0.5925,45
41,0.39,0.60125,-2.41,0.595,45
42,0.39,0.60125,-2.395,0.605,45
43,0.39,0.55375,-2.385,0.595,45
44,0.39,0.54,-2.28,0.575,45
45,0.39,0.51,-2.15,0.55,45
46,0.39,0.51875,-2.195,0.5525,45
47,0.39,0.51875,-2.285,0.5875,45
48,0.39,0.52,-2.34,0.57,45
49,0.39,0.51875,-2.28,0.5775,45
50,0.39,0.53375,-2.24,0.57,45
