sweeps,beta,magnetisation,energy,G,seed
0,0.434783,1,-4,1,31
1,0.434783,0.94125,-3.585,0.8975,31
2,0.434783,0.90625,-3.37,0.8375,31
3,0.434783,0.87875,-3.27,0.815,31
4,0.434783,0.87875,-3.245,0.8125,31
5,0.434783,0.87875,-3.27,0.82,31
6,0.434783,0.86125,-3.205,0.7925,31
7,0.434783,0.86625,-3.165,0.7975,31
8,0.434783,0.8675,-3.21,0.8075,31
9,0.434783,0.84,-3.09,0.77,31
10,0.434783,0.82125,-3.045,0.76,31
11,0.434783,0.81,-3.11,0.7775,31
12,0.434783,0.825,-3.09,0.7675,31
13,0.434783,0.80875,-3.03,0.77,31
14,0.434783,0.835,-3.16,0.8,31
15,0.434783,0.8775,-3.27,0.8125,31
16,0.434783,0.87875,-3.29,0.82,31
17,0.434783,0.86,-3.205,0.805,31
18,0.434783,0.84375,-3.165,0.7925,31
19,0.434783,0.8275,-3.135,0.7775,31
20,0.434783,0.81375,-2.995,0.74,31
21,0.434783,0.8275,-3.09,0.765,31
22,0.434783,0.82,-3.075,0.7675,31
23,0.434783,0.81375,-3,0.75,31
24,0.434783,0.775,-2.9,0.72,31
25,0.434783,0.76875,-2.92,0.7375,31
26,0.434783,0.76875,-2.975,0.74,31
27,0.434783,0.7625,-2.905,0.73,31
28,0.434783,0.7675,-2.885,0.7275,31
29,0.434783,0.77,-2.885,0.725,31
30,0.434783,0.78,-2.925,0.7275,31
31,0.434783,0.7675,-2.85,0.725,31
32,0.434783,0.775,-2.945,0.76,31
33,0.434783,0.7725,-2.8,0.7125,31
34,0.434783,0.79875,-2.915,0.7325,31
35,0.434783,0.7775,-2.955,0.7325,31
36,0.434783,0.77125,-2.925,0.7375,31
37,0.434783,0.76875,-2.935,0.74,31
38,0.434783,0.75375,-2.88,0.705,31
39,0.434783,0.7575,-3.01,0.755,31
40,0.434783,0.76875,-3.025,0.7375,31
41,0.434783,0.7475,-3.015,0.75,31
42,0.434783,0.71125,-2.875,0.72,31
43,0.434783,0.705,-2.835,0.7225,31
44,0.434783,0.74,-2.965,0.7425,31
45,0.434783,0.76,-2.91,0.735,31
46,0.434783,0.76625,-2.945,0.7325,31
47,0.434783,0.72875,-2.895,0.7275,31
48,0.434783,0.71875,-2.77,0.6975,31
49,0.434783,0.73125,-2.82,0.6975,31
50,0.434783,0.74375,-2.85,0.7075,31
