sweeps,beta,magnetisation,energy,G,seed
0,0.38,1,-4,1,25
1,0.38,0.92125,-3.445,0.87,25
2,0.38,0.90375,-3.37,0.84,25
3,0.38,0.82375,-2.98,0.7475,25
4,0.38,0.7825,-2.815,0.7175,25
5,0.38,0.745,-2.76,0.6875,25
6,0.38,0.68875,-2.455,0.6275,25
7,0.38,0.69625,-2.55,0.635,25
8,0.38,0.705,-2.6,0.655,25
9,0.38,0.70375,-2.605,0.6475,25
10,0.38,0.655,-2.43,0.61,25
11,0.38,0.64,-2.405,0.6,25
12,0.38,0.63875,-2.33,0.5675,25
13,0.38,0.57125,-2.195,0.56,25
14,0.38,0.56875,-2.28,0.5725,25
15,0.38,0.55,-2.23,0.5725,25
16,0.38,0.54375,-2.17,0.5475,25
17,0.38,0.56375,-2.225,0.555,25
18,0.38,0.58375,-2.155,0.525,25
19,0.38,0.57875,-2.235,0.56,25
20,0.38,0.5425,-2.29,0.59,25
21,0.38,0.505,-2.25,0.57,25
22,0.38,0.50625,-2.24,0.5525,25
23,0.38,0.4525,-2.165,0.535,25
24,0.38,0.45,-2.19,0.5375,25
25,0.38,0.48375,-2.15,0.5275,25
26,0.38,0.4575,-2.09,0.52,25
27,0.38,0.445,-2.155,0.5475,25
28,0.38,0.4325,-2.08,0.5125,25
29,0.38,0.41125,-2.16,0.5425,25
30,0.38,0.385,-2.165,0.5425,25
31,0.38,0.4025,-2.085,0.5425,25
32,0.38,0.43375,-2.055,0.5225,25
33,0.38,0.3925,-2.145,0.5325,25
34,0.38,0.3525,-2.06,0.4975,25
35,0.38,0.285,-1.905,0.485,25
36,0.38,0.26,-1.86,0.46,25
37,0.38,0.21125,-1.885,0.4775,25
38,0.38,0.22875,-2.01,0.495,25
39,0.38,0.19625,-2.08,0.5275,25
40,0.38,0.195,-2.05,0.52,25
41,0.38,0.18875,-2.05,0.5275,25
42,0.38,0.1725,-2.13,0.54,25
43,0.38,0.17875,-2.095,0.5275,25
44,0.38,0.16875,-2.015,0.505,25
45,0.38,0.15625,-2.03,0.51,25
46,0.38,0.1575,-2.015,0.515,25
47,0.38,0.16625,-2,0.495,25
48,0.38,0.1725,-2.02,0.49,25
49,0.38,0.17375,-1.935,0.4775,25
50,0.38,0.1175,-1.9,0.4775,25
