sweeps,beta,magnetisation,energy,G,seed
0,0.434783,1,-4,1,35
1,0.434783,0.92375,-3.455,0.8675,35
2,0.434783,0.89875,-3.345,0.8275,35
3,0.434783,0.87625,-3.235,0.82,35
4,0.434783,0.8525,-3.12,0.7825,35
5,0.434783,0.8575,-3.12,0.775,35
6,0.434783,0.86,-3.165,0.775,35
7,0.434783,0.8575,-3.155,0.78,35
8,0.434783,0.84625,-3.21,0.795,35
9,0.434783,0.82625,-3.015,0.7575,35
10,0.434783,0.82625,-3.05,0.7625,35
11,0.434783,0.8275,-3,0.76,35
12,0.434783,0.82125,-3.045,0.7625,35
13,0.434783,0.80625,-2.915,0.74,35
14,0.434783,0.80625,-2.87,0.725,35
15,0.434783,0.8275,-3.04,0.7575,35
16,0.434783,0.82,-3.065,0.77,35
17,0.434783,0.81125,-3.07,0.76,35
18,0.434783,0.81125,-3.03,0.76,35
19,0.434783,0.81125,-3.115,0.7675,35
20,0.434783,0.75625,-2.86,0.7125,35
21,0.434783,0.73625,-2.82,0.7075,35
22,0.434783,0.75875,-2.88,0.7225,35
23,0.434783,0.7525,-2.82,0.6975,35
24,0.434783,0.74125,-2.895,0.74,35
25,0.434783,0.735,-2.845,0.7,35
26,0.434783,0.7325,-2.82,0.695,35
27,0.434783,0.73125,-2.795,0.71,35
28,0.434783,0.7375,-2.83,0.7,35
29,0.434783,0.72125,-2.825,0.685,35
30,0.434783,0.67875,-2.745,0.6925,35
31,0.434783,0.6975,-2.745,0.6925,35
32,0.434783,0.69375,-2.79,0.685,35
33,0.434783,0.66375,-2.67,0.655,35
34,0.434783,0.655,-2.67,0.66,35
35,0.434783,0.6825,-2.67,0.6775,35
36,0.434783,0.67875,-2.745,0.69,35
37,0.434783,0.705,-2.835,0.715,35
38,0.434783,0.69875,-2.82,0.71,35
39,0.434783,0.71,-2.825,0.7125,35
40,0.434783,0.71,-2.78,0.6825,35
41,0.434783,0.725,-2.755,0.6825,35
42,0.434783,0.73625,-2.865,0.7175,35
43,0.434783,0.76,-2.96,0.73,35
44,0.434783,0.73,-2.865,0.7075,35
45,0.434783,0.75375,-2.9,0.7125,35
46,0.434783,0.70625,-2.805,0.7025,35
47,0.434783,0.7075,-2.75,0.6825,35
48,0.434783,0.68125,-2.77,0.705,35
49,0.434783,0.68125,-2.685,0.6625,35
50,0.434783,0.72,-2.795,0.6975,35
