sweeps,beta,magnetisation,energy,G,seed
0,0.42,1,-4,1,13
1,0.42,0.94,-3.59,0.9,13
2,0.42,0.87,-3.21,0.8,13
3,0.42,0.83375,-3.075,0.7725,13
4,0.42,0.815,-2.935,0.7375,13
5,0.42,0.82125,-3.07,0.7725,13
6,0.42,0.8075,-3.035,0.76,13
7,0.42,0.80625,-3.025,0.7575,13
8,0.42,0.79,-3.045,0.7625,13
9,0.42,0.80125,-3.075,0.7775,13
10,0.42,0.8025,-3.055,0.7625,13
11,0.42,0.7525,-2.925,0.725,13
12,0.42,0.74125,-2.93,0.725,13
13,0.42,0.71375,-2.825,0.71,13
14,0.42,0.71625,-2.78,0.695,13
15,0.42,0.73125,-2.72,0.6825,13
16,0.42,0.6975,-2.65,0.6525,13
17,0.42,0.66,-2.6,0.65,13
18,0.42,0.675,-2.76,0.7025,13
19,0.42,0.6475,-2.605,0.6575,13
20,0.42,0.71,-2.73,0.69,13
21,0.42,0.71125,-2.665,0.6425,13
22,0.42,0.6925,-2.745,0.6725,13
23,0.42,0.69875,-2.77,0.685,13
24,0.42,0.69625,-2.675,0.6725,13
25,0.42,0.6825,-2.695,0.6725,13
26,0.42,0.69625,-2.74,0.6725,13
27,0.42,0.69,-2.715,0.675,13
28,0.42,0.67,-2.685,0.6925,13
29,0.42,0.69375,-2.75,0.705,13
30,0.42,0.68625,-2.795,0.7125,13
31,0.42,0.68125,-2.84,0.7125,13
32,0.42,0.67125,-2.77,0.6875,13
33,0.42,0.70375,-2.75,0.695,13
34,0.42,0.65375,-2.495,0.6275,13
35,0.42,0.61125,-2.52,0.635,13
36,0.42,0.5725,-2.335,0.59,13
37,0.42,0.59625,-2.49,0.6,13
38,0.42,0.61,-2.52,0.605,13
39,0.42,0.56375,-2.505,0.6175,13
40,0.42,0.57125,-2.565,0.6475,13
41,0.42,0.55875,-2.565,0.64,13
42,0.42,0.57375,-2.525,0.6225,13
43,0.42,0.54375,-2.475,0.61,13
44,0.42,0.58375,-2.53,0.625,13
45,0.42,0.62375,-2.63,0.6475,13
46,0.42,0.63375,-2.71,0.6625,13
47,0.42,0.67875,-2.755,0.685,13
48,0.42,0.675,-2.675,0.6625,13
49,0.42,0.6825,-2.815,0.685,13
50,0.42,0.69875,-2.81,0.695,13
