sweeps,beta,magnetisation,energy,G,seed
0,1.11,1,-4,1,34
1,1.11,1,-4,1,34
2,1.11,0.99875,-3.99,0.9975,34
3,1.11,0.99875,-3.99,0.9975,34
4,1.11,1,-4,1,34
5,1.11,1,-4,1,34
6,1.11,0.99875,-3.99,0.9975,34
7,1.11,0.99875,-3.99,0.9975,34
8,1.11,1,-4,1,34
9,1.11,1,-4,1,34
10,1.11,1,-4,1,34
11,1.11,1,-4,1,34
12,1.11,1,-4,1,34
13,1.11,0.99875,-3.99,0.9975,34
14,1.11,1,-4,1,34
15,1.11,1,-4,1,34
16,1.11,1,-4,1,34
17,1.11,1,-4,1,34
18,1.11,0.99875,-3.99,0.9975,34
19,1.11,1,-4,1,34
20,1.11,1,-4,1,34
21,1.11,1,-4,1,34
22,1.11,1,-4,1,34
23,1.11,1,-4,1,34
24,1.11,1,-4,1,34
25,1.11,1,-4,1,34
26,1.11,1,-4,1,34
27,1.11,0.99875,-3.99,0.9975,34
28,1.11,1,-4,1,34
29,1.11,1,-4,1,34
30,1.11,0.99875,-3.99,0.9975,34
31,1.11,1,-4,1,34
32,1.11,0.99875,-3.99,0.9975,34
33,1.11,1,-4,1,34
34,1.11,1,-4,1,34
35,1.11,1,-4,1,34
36,1.11,1,-4,1,34
37,1.11,1,-4,1,34
38,1.11,1,-4,1,34
39,1.11,1,-4,1,34
40,1.11,1,-4,1,34
41,1.11,1,-4,1,34
42,1.11,1,-4,1,34
43,1.11,1,-4,1,34
44,1.11,1,-4,1,34
45,1.11,1,-4,1,34
46,1.11,0.99875,-3.99,0.9975,34
47,1.11,1,-4,1,34
48,1.11,1,-4,1,34
49,1.11,1,-4,1,34
50,1.11,1,-4,1,34
