sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,32
1,0.35,0.88125,-3.205,0.8025,32
2,0.35,0.80625,-2.815,0.705,32
3,0.35,0.7525,-2.65,0.6575,32
4,0.35,0.68375,-2.44,0.605,32
5,0.35,0.6525,-2.225,0.5775,32
6,0.35,0.61125,-2.265,0.5825,32
7,0.35,0.595,-2.24,0.5525,32
8,0.35,0.56875,-2.095,0.5375,32
9,0.35,0.5725,-2.135,0.55,32
10,0.35,0.55625,-2.15,0.5375,32
11,0.35,0.51,-2.12,0.535,32
12,0.35,0.46875,-1.985,0.5075,32
13,0.35,0.46,-2.03,0.5025,32
14,0.35,0.40375,-1.845,0.4525,32
15,0.35,0.38,-1.705,0.43,32
16,0.35,0.34875,-1.85,0.4625,32
17,0.35,0.33375,-1.78,0.4425,32
18,0.35,0.33,-1.835,0.445,32
19,0.35,0.275,-1.74,0.45,32
20,0.35,0.30375,-1.945,0.48,32
21,0.35,0.25125,-1.835,0.455,32
22,0.35,0.19375,-1.68,0.4275,32
23,0.35,0.18625,-1.775,0.4625,32
24,0.35,0.22,-1.705,0.43,32
25,0.35,0.19375,-1.73,0.43,32
26,0.35,0.1925,-1.76,0.4325,32
27,0.35,0.165,-1.835,0.46,32
28,0.35,0.215,-1.765,0.46,32
29,0.35,0.1975,-1.89,0.465,32
30,0.35,0.24125,-1.83,0.44,32
31,0.35,0.285,-1.905,0.47,32
32,0.35,0.23,-1.725,0.43,32
33,0.35,0.21625,-1.57,0.38,32
34,0.35,0.205,-1.64,0.405,32
35,0.35,0.16375,-1.685,0.4125,32
36,0.35,0.1475,-1.67,0.41,32
37,0.35,0.14,-1.695,0.41,32
38,0.35,0.1325,-1.69,0.4125,32
39,0.35,0.14125,-1.685,0.4175,32
40,0.35,0.115,-1.64,0.3975,32
41,0.35,0.1125,-1.705,0.43,32
42,0.35,0.0975,-1.7,0.45,32
43,0.35,0.085,-1.615,0.3925,32
44,0.35,0.0275,-1.715,0.4175,32
45,0.35,0.04375,-1.735,0.415,32
