sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,47
1,0.35,0.88,-3.245,0.8075,47
2,0.35,0.77125,-2.73,0.685,47
3,0.35,0.70875,-2.5,0.6375,47
4,0.35,0.675,-2.505,0.615,47
5,0.35,0.65875,-2.46,0.6125,47
6,0.35,0.6125,-2.26,0.5725,47
7,0.35,0.57625,-2.265,0.55,47
8,0.35,0.51375,-2.05,0.5075,47
9,0.35,0.4825,-2.035,0.5175,47
10,0.35,0.4275,-2.08,0.53,47
11,0.35,0.38,-1.89,0.46,47
12,0.35,0.34375,-1.835,0.4675,47
13,0.35,0.25875,-1.835,0.4675,47
14,0.35,0.2025,-1.72,0.415,47
15,0.35,0.1675,-1.75,0.4325,47
16,0.35,0.17,-1.75,0.455,47
17,0.35,0.1375,-1.705,0.4475,47
18,0.35,0.19875,-1.815,0.45,47
19,0.35,0.185,-1.915,0.4875,47
20,0.35,0.185,-1.835,0.45,47
21,0.35,0.18375,-1.905,0.4625,47
22,0.35,0.16375,-1.75,0.41,47
23,0.35,0.1125,-1.785,0.4325,47
24,0.35,0.03875,-1.73,0.4575,47
25,0.35,0.0325,-1.885,0.4725,47
26,0.35,0.0525,-1.99,0.5075,47
27,0.35,0.07375,-1.965,0.4775,47
28,0.35,0.0825,-1.875,0.4775,47
29,0.35,0.05875,-1.87,0.4425,47
30,0.35,0.0625,-1.75,0.445,47
31,0.35,-0.03,-1.815,0.4475,47
32,0.35,-0.01125,-1.875,0.47,47
33,0.35,0.02375,-1.79,0.44,47
34,0.35,0.045,-1.7,0.42,47
35,0.35,0.02625,-1.775,0.445,47
36,0.35,0.0725,-1.745,0.4175,47
37,0.35,0.05625,-1.72,0.4225,47
38,0.35,0.0275,-1.735,0.3975,47
39,0.35,-0.0325,-1.795,0.445,47
40,0.35,-0.06125,-1.74,0.44,47
41,0.35,-0.06625,-1.765,0.4225,47
42,0.35,-0.0725,-1.79,0.4425,47
43,0.35,-0.01875,-1.86,0.455,47
44,0.35,-0.02625,-1.89,0.475,47
45,0.35,-0.03,-1.81,0.415,47
46,0.35,-0.04,-1.76,0.4125,47
47,0.35,-0.01,-1.745,0.425,47
48,0.35,-0.04,-1.615,0.4,47
49,0.35,0.025,-1.65,0.4125,47
50,0.35,0.05125,-1.71,0.4275,47
51,0.35,0.03875,-1.89,0.47,47
52,0.35,0.045,-1.82,0.4325,47
53,0.35,0.0775,-1.74,0.43,47
54,0.35,0.06625,-1.805,0.4675,47
55,0.35,0.05625,-1.625,0.415,47
56,0.35,0.06,-1.64,0.43,47
57,0.35,0.04625,-1.675,0.4175,47
58,0.35,-0.01125,-1.61,0.42,47
59,0.35,-0.005,-1.66,0.4125,47
60,0.35,-0.01625,-1.815,0.465,47
61,0.35,0.05125,-1.805,0.4475,47
62,0.35,0.07125,-1.855,0.48,47
63,0.35,0.015,-2.025,0.525,47
64,0.35,0.025,-1.825,0.4575,47
65,0.35,0.04625,-1.74,0.4375,47
66,0.35,0.0575,-1.85,0.4775,47
67,0.35,0.0825,-1.945,0.4575,47
68,0.35,0.11625,-1.83,0.4425,47
69,0.35,0.13375,-1.75,0.4,47
70,0.35,0.12625,-1.65,0.375,47
71,0.35,0.16,-1.785,0.4375,47
72,0.35,0.185,-1.805,0.445,47
73,0.35,0.145,-1.77,0.425,47
74,0.35,0.1175,-1.845,0.47,47
75,0.35,0.075,-1.84,0.455,47
76,0.35,0.025,-1.785,0.445,47
77,0.35,-0.0225,-1.88,0.46,47
78,0.35,-0.00875,-1.795,0.4425,47
79,0.35,0.01875,-1.85,0.4825,47
80,0.35,0.0575,-1.82,0.46,47
81,0.35,0.05125,-1.84,0.46,47
82,0.35,0.07375,-1.895,0.4675,47
83,0.35,0.115,-1.82,0.45,47
84,0.35,0.12375,-1.765,0.4175,47
85,0.35,0.09375,-1.745,0.4275,47
86,0.35,0.0975,-1.69,0.4075,47
87,0.35,0.07375,-1.68,0.415,47
88,0.35,0.10375,-1.625,0.3725,47
89,0.35,0.15625,-1.605,0.395,47
90,0.35,0.17375,-1.73,0.45,47
91,0.35,0.21,-1.655,0.405,47
92,0.35,0.19625,-1.625,0.4375,47
93,0.35,0.19625,-1.675,0.435,47
94,0.35,0.18625,-1.755,0.44,47
95,0.35,0.1325,-1.815,0.4525,47
96,0.35,0.17,-1.83,0.455,47
97,0.35,0.11625,-1.78,0.475,47
98,0.35,0.14,-1.705,0.4225,47
99,0.35,0.14875,-1.73,0.4125,47
100,0.35,0.08,-1.675,0.405,47
101,0.35,0.10125,-1.815,0.45,47
102,0.35,0.0975,-1.735,0.445,47
103,0.35,0.09625,-1.73,0.4375,47
104,0.35,0.11625,-1.775,0.44,47
105,0.35,0.0925,-1.845,0.48,47
106,0.35,0.06,-1.71,0.435,47
107,0.35,-0.02125,-1.725,0.4375,47
108,0.35,-0.0225,-1.835,0.475,47
109,0.35,-0.0175,-1.855,0.485,47
110,0.35,-0.03125,-1.895,0.48,47
111,0.35,-0.0175,-1.815,0.43,47
112,0.35,0.005,-1.84,0.4675,47
113,0.35,-0.01625,-1.68,0.435,47
114,0.35,0.015,-1.695,0.45,47
115,0.35,0.0075,-1.605,0.4225,47
116,0.35,0.02125,-1.63,0.405,47
117,0.35,0.01625,-1.65,0.4125,47
118,0.35,0.0025,-1.69,0.415,47
119,0.35,-0.005,-1.685,0.415,47
120,0.35,0.0175,-1.835,0.4575,47
121,0.35,-0.04875,-1.75,0.4575,47
122,0.35,-0.03375,-1.69,0.4275,47
123,0.35,-0.02875,-1.735,0.4225,47
124,0.35,-0.0225,-1.66,0.41,47
125,0.35,-0.04875,-1.765,0.43,47
126,0.35,-0.00625,-1.59,0.3875,47
127,0.35,0.00125,-1.505,0.4075,47
128,0.35,-0.0325,-1.49,0.375,47
129,0.35,-0.09375,-1.615,0.435,47
130,0.35,-0.11625,-1.635,0.435,47
131,0.35,-0.10375,-1.575,0.4325,47
132,0.35,-0.12125,-1.655,0.415,47
133,0.35,-0.1075,-1.695,0.4225,47
134,0.35,-0.085,-1.675,0.415,47
135,0.35,-0.0925,-1.75,0.425,47
136,0.35,-0.12125,-1.755,0.4275,47
137,0.35,-0.13125,-1.815,0.4525,47
138,0.35,-0.1775,-1.73,0.415,47
139,0.35,-0.1525,-1.8,0.45,47
140,0.35,-0.16625,-1.79,0.425,47
141,0.35,-0.11,-1.79,0.42,47
142,0.35,-0.10625,-1.835,0.47,47
143,0.35,-0.1125,-1.995,0.4675,47
144,0.35,-0.1075,-1.935,0.485,47
145,0.35,-0.0975,-1.875,0.47,47
146,0.35,-0.0625,-1.905,0.4625,47
147,0.35,-0.05,-1.87,0.4625,47
148,0.35,-0.0525,-1.82,0.4375,47
149,0.35,-0.0875,-1.76,0.44,47
150,0.35,-0.13625,-1.725,0.4275,47
151,0.35,-0.0725,-1.865,0.46,47
152,0.35,-0.08125,-1.855,0.47,47
153,0.35,-0.0975,-1.74,0.4375,47
154,0.35,-0.08625,-1.675,0.425,47
155,0.35,-0.085,-1.87,0.4575,47
156,0.35,-0.11625,-1.85,0.48,47
157,0.35,-0.09625,-1.68,0.4175,47
158,0.35,-0.0675,-1.655,0.4025,47
159,0.35,-0.12,-1.66,0.405,47
160,0.35,-0.15625,-1.805,0.4275,47
161,0.35,-0.16125,-1.805,0.445,47
162,0.35,-0.15625,-1.79,0.4275,47
163,0.35,-0.1425,-1.815,0.4525,47
164,0.35,-0.07,-1.745,0.4175,47
165,0.35,-0.07875,-1.835,0.46,47
166,0.35,-0.1,-1.95,0.48,47
167,0.35,-0.10125,-1.88,0.455,47
168,0.35,-0.11,-1.835,0.45,47
169,0.35,-0.1025,-1.845,0.465,47
170,0.35,-0.18,-1.825,0.4475,47
171,0.35,-0.17875,-1.755,0.44,47
172,0.35,-0.12625,-1.815,0.475,47
173,0.35,-0.18875,-1.76,0.4475,47
174,0.35,-0.195,-1.7,0.425,47
175,0.35,-0.18375,-1.78,0.4225,47
176,0.35,-0.15625,-1.695,0.4,47
177,0.35,-0.19625,-1.7,0.415,47
178,0.35,-0.19375,-1.75,0.425,47
179,0.35,-0.20875,-1.67,0.415,47
180,0.35,-0.23,-1.68,0.4275,47
181,0.35,-0.2575,-1.73,0.435,47
182,0.35,-0.29625,-1.81,0.4475,47
183,0.35,-0.29375,-1.855,0.455,47
184,0.35,-0.25875,-1.915,0.49,47
185,0.35,-0.245,-1.81,0.4525,47
186,0.35,-0.3025,-1.785,0.435,47
187,0.35,-0.27125,-1.81,0.465,47
188,0.35,-0.2525,-1.965,0.4775,47
189,0.35,-0.25,-1.795,0.4425,47
190,0.35,-0.23,-1.815,0.4575,47
191,0.35,-0.19875,-1.78,0.455,47
192,0.35,-0.17125,-1.83,0.4675,47
193,0.35,-0.1625,-1.845,0.44,47
194,0.35,-0.115,-1.625,0.375,47
195,0.35,-0.105,-1.63,0.395,47
196,0.35,-0.1125,-1.655,0.4125,47
