sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,49
1,0.35,0.885,-3.305,0.825,49
2,0.35,0.80375,-2.895,0.7225,49
3,0.35,0.74,-2.615,0.645,49
4,0.35,0.6825,-2.5,0.62,49
5,0.35,0.6025,-2.29,0.56,49
6,0.35,0.55375,-2.2,0.535,49
7,0.35,0.5425,-2.245,0.5525,49
8,0.35,0.5675,-2.27,0.545,49
9,0.35,0.52875,-2.085,0.5525,49
10,0.35,0.51375,-2.065,0.5225,49
11,0.35,0.52625,-1.96,0.505,49
12,0.35,0.5475,-2.175,0.5175,49
13,0.35,0.545,-2.245,0.545,49
14,0.35,0.51875,-2.135,0.525,49
15,0.35,0.49625,-2.055,0.5225,49
16,0.35,0.41875,-2.005,0.495,49
17,0.35,0.4425,-2.075,0.52,49
18,0.35,0.43625,-2.155,0.5325,49
19,0.35,0.48875,-2.17,0.525,49
20,0.35,0.42375,-1.995,0.5,49
21,0.35,0.375,-1.775,0.4575,49
22,0.35,0.37,-1.71,0.415,49
23,0.35,0.31375,-1.83,0.455,49
24,0.35,0.2575,-1.815,0.465,49
25,0.35,0.2,-1.86,0.47,49
26,0.35,0.24,-1.845,0.4775,49
27,0.35,0.25375,-1.94,0.4825,49
28,0.35,0.24875,-1.945,0.4975,49
29,0.35,0.2225,-1.795,0.455,49
30,0.35,0.21125,-1.84,0.46,49
31,0.35,0.20625,-1.93,0.48,49
32,0.35,0.18,-1.77,0.4425,49
33,0.35,0.185,-1.85,0.4625,49
34,0.35,0.155,-1.76,0.4325,49
35,0.35,0.155,-1.775,0.445,49
36,0.35,0.1925,-1.665,0.425,49
37,0.35,0.145,-1.725,0.4575,49
38,0.35,0.11625,-1.805,0.44,49
39,0.35,0.08125,-1.735,0.45,49
40,0.35,0.06625,-1.63,0.4025,49
41,0.35,0.06125,-1.595,0.39,49
42,0.35,0.0375,-1.715,0.42,49
43,0.35,0.0125,-1.715,0.435,49
44,0.35,0.03,-1.595,0.3925,49
45,0.35,-0.01125,-1.74,0.405,49
46,0.35,-0.03125,-1.67,0.42,49
47,0.35,-0.0325,-1.66,0.405,49
48,0.35,-0.02875,-1.83,0.445,49
49,0.35,0.01875,-1.845,0.4575,49
50,0.35,0.00875,-1.81,0.445,49
51,0.35,0.00375,-1.825,0.45,49
52,0.35,0.02375,-1.715,0.415,49
