sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,43
1,0.35,0.9025,-3.33,0.83,43
2,0.35,0.81125,-2.9,0.7175,43
3,0.35,0.7475,-2.59,0.6425,43
4,0.35,0.67,-2.355,0.585,43
5,0.35,0.57375,-2.135,0.5325,43
6,0.35,0.59125,-2.145,0.535,43
7,0.35,0.52875,-2.015,0.4825,43
8,0.35,0.5075,-2.035,0.505,43
9,0.35,0.48875,-1.955,0.4775,43
10,0.35,0.5,-2.06,0.51,43
11,0.35,0.48125,-2.09,0.535,43
12,0.35,0.4825,-2.16,0.525,43
13,0.35,0.4925,-2.03,0.505,43
14,0.35,0.5,-2.19,0.5575,43
15,0.35,0.43,-2.03,0.5175,43
16,0.35,0.36125,-1.95,0.5025,43
17,0.35,0.27375,-1.91,0.485,43
18,0.35,0.25625,-1.755,0.46,43
19,0.35,0.29375,-1.9,0.4925,43
20,0.35,0.3325,-1.8,0.455,43
21,0.35,0.315,-1.875,0.455,43
22,0.35,0.315,-1.905,0.4575,43
23,0.35,0.32375,-1.79,0.44,43
24,0.35,0.295,-1.82,0.45,43
25,0.35,0.29,-1.705,0.4175,43
26,0.35,0.31125,-1.715,0.455,43
27,0.35,0.28625,-1.665,0.43,43
28,0.35,0.22375,-1.575,0.405,43
29,0.35,0.23875,-1.59,0.3925,43
30,0.35,0.22875,-1.555,0.3975,43
31,0.35,0.17875,-1.715,0.4125,43
32,0.35,0.16625,-1.82,0.4375,43
33,0.35,0.1325,-1.81,0.4525,43
34,0.35,0.15375,-1.78,0.4325,43
35,0.35,0.16,-1.855,0.4425,43
36,0.35,0.14625,-1.755,0.435,43
37,0.35,0.1675,-1.695,0.45,43
38,0.35,0.2325,-1.665,0.4125,43
39,0.35,0.26875,-1.71,0.43,43
40,0.35,0.2525,-1.56,0.405,43
41,0.35,0.1775,-1.645,0.4325,43
42,0.35,0.135,-1.67,0.4075,43
43,0.35,0.12,-1.79,0.45,43
44,0.35,0.13375,-1.705,0.425,43
45,0.35,0.16375,-1.705,0.4375,43
46,0.35,0.1875,-1.705,0.4275,43
47,0.35,0.155,-1.665,0.425,43
48,0.35,0.1425,-1.695,0.44,43
49,0.35,0.08125,-1.705,0.435,43
50,0.35,0.0525,-1.615,0.395,43
51,0.35,0.045,-1.6,0.4025,43
52,0.35,0.0025,-1.615,0.4,43
53,0.35,-0.0375,-1.73,0.415,43
54,0.35,-0.0825,-1.815,0.4625,43
55,0.35,-0.09375,-1.705,0.4525,43
56,0.35,-0.07125,-1.845,0.48,43
57,0.35,-0.0225,-1.645,0.3925,43
58,0.35,0.03375,-1.68,0.425,43
59,0.35,0.06625,-1.69,0.4225,43
60,0.35,0.10875,-1.68,0.43,43
61,0.35,0.105,-1.695,0.3925,43
62,0.35,0.1175,-1.855,0.465,43
63,0.35,0.12,-1.775,0.4375,43
64,0.35,0.095,-1.63,0.3925,43
65,0.35,0.1125,-1.66,0.4125,43
66,0.35,0.10125,-1.645,0.395,43
67,0.35,0.12125,-1.59,0.3625,43
68,0.35,0.1275,-1.62,0.3825,43
69,0.35,0.17,-1.645,0.42,43
70,0.35,0.13625,-1.655,0.4175,43
71,0.35,0.12625,-1.595,0.3875,43
72,0.35,0.10625,-1.68,0.4275,43
73,0.35,0.14125,-1.75,0.4275,43
74,0.35,0.0975,-1.615,0.4075,43
75,0.35,0.10125,-1.735,0.415,43
