sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,28
1,0.35,0.8925,-3.305,0.82,28
2,0.35,0.8525,-3.075,0.77,28
3,0.35,0.7625,-2.73,0.6925,28
4,0.35,0.71125,-2.475,0.625,28
5,0.35,0.61125,-2.335,0.5825,28
6,0.35,0.5725,-2.165,0.5425,28
7,0.35,0.5575,-2.19,0.5325,28
8,0.35,0.53375,-2.305,0.5775,28
9,0.35,0.53,-2.21,0.55,28
10,0.35,0.4625,-2.2,0.545,28
11,0.35,0.4225,-1.945,0.4725,28
12,0.35,0.3975,-1.895,0.465,28
13,0.35,0.36625,-1.765,0.4475,28
14,0.35,0.3275,-1.87,0.4825,28
15,0.35,0.28375,-1.84,0.4575,28
16,0.35,0.2725,-1.72,0.44,28
17,0.35,0.24,-1.855,0.45,28
18,0.35,0.2725,-1.73,0.445,28
19,0.35,0.26875,-1.84,0.4575,28
20,0.35,0.2075,-2.075,0.54,28
21,0.35,0.16375,-2.01,0.495,28
22,0.35,0.15625,-1.92,0.4725,28
23,0.35,0.155,-1.985,0.4975,28
24,0.35,0.13125,-1.905,0.49,28
25,0.35,0.10625,-1.865,0.4575,28
26,0.35,0.10875,-1.79,0.44,28
27,0.35,0.0725,-1.845,0.46,28
28,0.35,0.06,-1.96,0.495,28
29,0.35,0.0525,-1.985,0.495,28
30,0.35,0.025,-1.92,0.4875,28
31,0.35,0.07875,-1.845,0.47,28
32,0.35,0.0925,-1.885,0.475,28
33,0.35,0.0675,-1.73,0.435,28
34,0.35,0.0225,-1.785,0.4475,28
35,0.35,-0.005,-1.57,0.415,28
36,0.35,0,-1.69,0.42,28
37,0.35,0.01125,-1.72,0.4375,28
38,0.35,0.00375,-1.615,0.3875,28
39,0.35,0.02875,-1.81,0.47,28
40,0.35,0.0175,-1.81,0.4575,28
41,0.35,0.035,-1.785,0.43,28
42,0.35,-0.0375,-1.66,0.4325,28
43,0.35,-0.0675,-1.965,0.475,28
44,0.35,-0.0525,-1.795,0.445,28
45,0.35,-0.04875,-1.83,0.4675,28
46,0.35,-0.09125,-1.93,0.49,28
47,0.35,-0.105,-1.98,0.505,28
48,0.35,-0.03625,-1.95,0.5025,28
49,0.35,-0.06375,-1.875,0.485,28
50,0.35,-0.07375,-1.96,0.475,28
51,0.35,-0.07125,-1.995,0.4925,28
52,0.35,-0.0625,-1.975,0.485,28
53,0.35,-0.0525,-1.765,0.475,28
54,0.35,-0.02875,-1.85,0.4725,28
55,0.35,-0.0475,-1.875,0.475,28
56,0.35,-0.0275,-1.825,0.455,28
57,0.35,-0.0475,-1.71,0.44,28
58,0.35,-0.0175,-1.665,0.4325,28
59,0.35,0.0275,-1.695,0.435,28
60,0.35,0.02875,-1.635,0.43,28
61,0.35,0.06875,-1.69,0.4225,28
62,0.35,0.09875,-1.755,0.4475,28
63,0.35,0.085,-1.695,0.45,28
64,0.35,0.02875,-1.8,0.44,28
65,0.35,0.06875,-1.7,0.415,28
66,0.35,0.0475,-1.685,0.42,28
67,0.35,0.05125,-1.795,0.4625,28
68,0.35,0.02125,-1.95,0.5125,28
69,0.35,-0.0175,-1.915,0.48,28
70,0.35,-0.02875,-1.925,0.4925,28
71,0.35,-0.02,-1.84,0.455,28
72,0.35,-0.0325,-1.905,0.47,28
73,0.35,-0.025,-1.88,0.4725,28
74,0.35,-0.0375,-1.785,0.4325,28
75,0.35,0.0125,-1.82,0.445,28
76,0.35,0.025,-1.755,0.4475,28
77,0.35,0.03125,-1.82,0.4325,28
78,0.35,0.02375,-1.8,0.48,28
79,0.35,-0.0175,-1.725,0.4275,28
80,0.35,-0.0275,-1.8,0.4375,28
81,0.35,0.00125,-1.795,0.4475,28
82,0.35,-0.015,-1.835,0.4575,28
83,0.35,-0.02875,-1.75,0.41,28
84,0.35,-0.0375,-1.795,0.4325,28
85,0.35,-0.0275,-1.94,0.475,28
86,0.35,-0.0575,-1.87,0.4775,28
87,0.35,-0.0475,-1.795,0.4425,28
88,0.35,0.0325,-1.81,0.4525,28
89,0.35,0.045,-1.87,0.46,28
90,0.35,0.0525,-1.78,0.46,28
91,0.35,0.04625,-1.72,0.4425,28
92,0.35,0.0625,-1.635,0.42,28
93,0.35,0.12125,-1.76,0.465,28
94,0.35,0.12125,-1.73,0.43,28
95,0.35,0.1475,-1.74,0.43,28
96,0.35,0.06375,-1.735,0.4325,28
97,0.35,0.0425,-1.775,0.445,28
98,0.35,0.07,-1.695,0.43,28
99,0.35,0.0725,-1.65,0.4175,28
100,0.35,0.0825,-1.685,0.425,28
101,0.35,0.10875,-1.66,0.4175,28
102,0.35,0.05375,-1.79,0.475,28
103,0.35,0.015,-1.705,0.4375,28
104,0.35,-0.0075,-1.88,0.475,28
105,0.35,-0.00125,-1.81,0.4775,28
106,0.35,0.0075,-1.855,0.47,28
107,0.35,0.03625,-1.635,0.4325,28
108,0.35,0.045,-1.75,0.4425,28
109,0.35,0.0375,-1.8,0.4525,28
110,0.35,0.06875,-1.865,0.475,28
111,0.35,0.1,-1.765,0.4425,28
112,0.35,0.115,-1.77,0.45,28
113,0.35,0.105,-1.75,0.43,28
114,0.35,0.17,-1.795,0.4475,28
115,0.35,0.145,-1.78,0.4475,28
116,0.35,0.11625,-1.655,0.405,28
117,0.35,0.11,-1.8,0.4525,28
118,0.35,0.09375,-1.785,0.4625,28
119,0.35,0.075,-1.785,0.445,28
120,0.35,0.1075,-1.795,0.45,28
121,0.35,0.1125,-1.85,0.465,28
122,0.35,0.07125,-1.815,0.445,28
123,0.35,0.095,-1.805,0.425,28
124,0.35,0.10875,-1.74,0.45,28
125,0.35,0.055,-1.69,0.43,28
126,0.35,0.02,-1.615,0.41,28
127,0.35,0.06375,-1.61,0.4025,28
128,0.35,0.07,-1.77,0.44,28
129,0.35,0.04625,-1.68,0.4125,28
130,0.35,0.06,-1.705,0.435,28
131,0.35,0.06125,-1.7,0.3975,28
132,0.35,0.0875,-1.795,0.4475,28
133,0.35,0.0675,-1.735,0.44,28
134,0.35,0.06375,-1.63,0.4175,28
135,0.35,0.06375,-1.725,0.45,28
136,0.35,0.07,-1.7,0.435,28
137,0.35,0.1075,-1.855,0.46,28
138,0.35,0.125,-1.79,0.465,28
139,0.35,0.1475,-1.765,0.455,28
140,0.35,0.13125,-1.765,0.4425,28
141,0.35,0.1025,-1.62,0.415,28
142,0.35,0.08875,-1.66,0.42,28
143,0.35,0.0975,-1.77,0.44,28
144,0.35,0.05,-1.795,0.45,28
145,0.35,0.04375,-1.78,0.4425,28
146,0.35,0.02625,-1.6,0.3875,28
147,0.35,-0.04625,-1.585,0.395,28
148,0.35,-0.0425,-1.705,0.4225,28
149,0.35,0,-1.7,0.3925,28
150,0.35,-0.04125,-1.645,0.415,28
151,0.35,-0.0275,-1.645,0.4075,28
152,0.35,-0.07625,-1.725,0.425,28
