sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,22
1,0.35,0.87625,-3.185,0.7875,22
2,0.35,0.7775,-2.71,0.68,22
3,0.35,0.70375,-2.555,0.635,22
4,0.35,0.62125,-2.33,0.5875,22
5,0.35,0.60875,-2.3,0.565,22
6,0.35,0.58375,-2.235,0.555,22
7,0.35,0.52625,-2.07,0.52,22
8,0.35,0.48,-2.07,0.51,22
9,0.35,0.445,-2.085,0.525,22
10,0.35,0.4025,-1.985,0.5025,22
11,0.35,0.4475,-2.13,0.54,22
12,0.35,0.41,-2.035,0.5,22
13,0.35,0.43125,-2.08,0.5325,22
14,0.35,0.43,-1.985,0.51,22
15,0.35,0.38875,-1.85,0.4625,22
16,0.35,0.34875,-1.715,0.415,22
17,0.35,0.27625,-1.62,0.4075,22
18,0.35,0.27375,-1.645,0.41,22
19,0.35,0.25,-1.66,0.405,22
20,0.35,0.22,-1.6,0.3825,22
21,0.35,0.20625,-1.705,0.425,22
22,0.35,0.21375,-1.71,0.43,22
23,0.35,0.17625,-1.72,0.44,22
24,0.35,0.18375,-1.73,0.445,22
25,0.35,0.13875,-1.685,0.425,22
26,0.35,0.1325,-1.605,0.395,22
27,0.35,0.0675,-1.8,0.46,22
28,0.35,0.09875,-1.67,0.4225,22
29,0.35,0.11,-1.745,0.4225,22
30,0.35,0.09125,-1.685,0.42,22
31,0.35,0.13125,-1.735,0.42,22
32,0.35,0.06,-1.78,0.44,22
33,0.35,0.07875,-1.9,0.4425,22
34,0.35,0.0725,-1.705,0.405,22
35,0.35,0.085,-1.69,0.4125,22
36,0.35,0.11875,-1.81,0.45,22
37,0.35,0.16625,-1.66,0.3925,22
38,0.35,0.17625,-1.78,0.445,22
39,0.35,0.1575,-1.74,0.435,22
40,0.35,0.13,-1.77,0.45,22
41,0.35,0.175,-1.895,0.4675,22
42,0.35,0.19125,-1.895,0.47,22
43,0.35,0.1575,-1.915,0.5025,22
44,0.35,0.185,-1.9,0.4725,22
45,0.35,0.155,-1.705,0.415,22
46,0.35,0.1875,-1.91,0.47,22
47,0.35,0.16875,-1.785,0.435,22
48,0.35,0.0875,-1.615,0.385,22
49,0.35,0.07375,-1.635,0.3975,22
50,0.35,0.06125,-1.685,0.405,22
51,0.35,0.1125,-1.68,0.425,22
52,0.35,0.1225,-1.465,0.34,22
53,0.35,0.105,-1.595,0.385,22
54,0.35,0.085,-1.7,0.42,22
55,0.35,0.07125,-1.74,0.455,22
56,0.35,0.06875,-1.59,0.405,22
57,0.35,0.09125,-1.655,0.4075,22
58,0.35,0.07,-1.82,0.445,22
59,0.35,0.08125,-1.775,0.43,22
60,0.35,0.04875,-1.645,0.3975,22
61,0.35,0.015,-1.62,0.4025,22
62,0.35,0.00875,-1.885,0.49,22
63,0.35,-0.03,-1.78,0.445,22
64,0.35,-0.0625,-1.71,0.4225,22
