sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,37
1,0.35,0.9075,-3.37,0.8375,37
2,0.35,0.8375,-3.015,0.7475,37
3,0.35,0.75625,-2.685,0.69,37
4,0.35,0.7,-2.53,0.6275,37
5,0.35,0.60875,-2.17,0.5475,37
6,0.35,0.53,-2.02,0.5025,37
7,0.35,0.51875,-2.055,0.5325,37
8,0.35,0.515,-2.135,0.5375,37
9,0.35,0.5175,-2.015,0.5175,37
10,0.35,0.5025,-2.055,0.5225,37
11,0.35,0.47625,-1.95,0.46,37
12,0.35,0.47,-1.78,0.4425,37
13,0.35,0.43625,-1.77,0.435,37
14,0.35,0.40125,-1.76,0.4525,37
15,0.35,0.38875,-1.775,0.4625,37
16,0.35,0.39,-1.885,0.455,37
17,0.35,0.34375,-1.885,0.4575,37
18,0.35,0.3525,-1.915,0.4875,37
19,0.35,0.34375,-1.905,0.4775,37
20,0.35,0.28875,-1.96,0.505,37
21,0.35,0.25625,-1.785,0.4675,37
22,0.35,0.23125,-1.81,0.4575,37
23,0.35,0.1875,-1.72,0.42,37
24,0.35,0.19125,-1.72,0.4275,37
25,0.35,0.15375,-1.72,0.415,37
26,0.35,0.13375,-1.645,0.395,37
27,0.35,0.14,-1.735,0.4275,37
28,0.35,0.09625,-1.62,0.4125,37
29,0.35,0.0775,-1.53,0.3875,37
30,0.35,0.05125,-1.54,0.395,37
31,0.35,0.06375,-1.44,0.3825,37
32,0.35,0.04125,-1.665,0.4275,37
33,0.35,0.095,-1.61,0.405,37
34,0.35,0.11875,-1.725,0.4425,37
35,0.35,0.11875,-1.69,0.4225,37
36,0.35,0.07625,-1.685,0.41,37
37,0.35,0.1,-1.775,0.4475,37
38,0.35,0.085,-1.58,0.395,37
39,0.35,0.09875,-1.74,0.4425,37
40,0.35,0.09625,-1.735,0.435,37
41,0.35,0.1,-1.795,0.425,37
42,0.35,0.11125,-1.775,0.46,37
43,0.35,0.08375,-1.66,0.42,37
44,0.35,0.14125,-1.635,0.4175,37
45,0.35,0.15125,-1.73,0.4325,37
46,0.35,0.10375,-1.685,0.4175,37
47,0.35,0.09875,-1.7,0.4325,37
48,0.35,0.09875,-1.725,0.4125,37
49,0.35,0.07875,-1.73,0.4175,37
50,0.35,0.03125,-1.755,0.445,37
51,0.35,0.04,-1.76,0.4475,37
52,0.35,-0.02375,-1.61,0.4275,37
53,0.35,0.00125,-1.575,0.3925,37
54,0.35,-0.04125,-1.645,0.395,37
55,0.35,0.00875,-1.52,0.3625,37
56,0.35,0.01875,-1.655,0.425,37
57,0.35,0.01875,-1.635,0.405,37
58,0.35,0.0375,-1.77,0.455,37
59,0.35,0.05375,-1.735,0.43,37
60,0.35,0.0725,-1.72,0.4075,37
61,0.35,0.06125,-1.65,0.4125,37
62,0.35,0.05,-1.64,0.38,37
63,0.35,0.0175,-1.67,0.385,37
64,0.35,0.01,-1.795,0.435,37
65,0.35,0.0075,-1.735,0.405,37
66,0.35,-0.00125,-1.78,0.4325,37
67,0.35,0.01,-1.785,0.4325,37
68,0.35,-0.0275,-1.76,0.4525,37
69,0.35,0.005,-1.645,0.405,37
70,0.35,-0.03,-1.68,0.4275,37
71,0.35,-0.05875,-1.755,0.4475,37
72,0.35,-0.07375,-1.715,0.4325,37
73,0.35,-0.0975,-1.8,0.4575,37
74,0.35,-0.07375,-1.77,0.4325,37
75,0.35,-0.06375,-1.815,0.46,37
76,0.35,-0.0425,-1.88,0.495,37
77,0.35,-0.05,-1.935,0.5125,37
78,0.35,-0.0425,-1.9,0.47,37
79,0.35,-0.0875,-1.965,0.5075,37
80,0.35,-0.1275,-1.92,0.4875,37
81,0.35,-0.12,-1.93,0.465,37
82,0.35,-0.1425,-1.825,0.445,37
83,0.35,-0.1225,-1.79,0.4275,37
84,0.35,-0.10625,-1.675,0.415,37
85,0.35,-0.11375,-1.66,0.42,37
86,0.35,-0.10125,-1.71,0.4175,37
87,0.35,-0.08125,-1.785,0.455,37
88,0.35,-0.035,-1.82,0.4675,37
89,0.35,-0.04375,-1.78,0.45,37
90,0.35,-0.0175,-1.73,0.4525,37
91,0.35,0.05125,-1.685,0.425,37
92,0.35,0.08625,-1.695,0.4175,37
93,0.35,0.11625,-1.68,0.4325,37
94,0.35,0.0875,-1.625,0.4125,37
95,0.35,0.09375,-1.785,0.4475,37
96,0.35,0.0775,-1.75,0.4325,37
97,0.35,0.0875,-1.75,0.435,37
98,0.35,0.08625,-1.65,0.4175,37
99,0.35,0.1125,-1.81,0.47,37
100,0.35,0.13,-1.78,0.4475,37
101,0.35,0.0925,-1.805,0.4175,37
102,0.35,0.11625,-1.79,0.4225,37
103,0.35,0.11125,-1.76,0.4275,37
104,0.35,0.07375,-1.83,0.4675,37
105,0.35,0.08,-1.72,0.415,37
106,0.35,0.0875,-1.825,0.4525,37
107,0.35,0.06875,-1.79,0.4625,37
108,0.35,0.10125,-1.66,0.41,37
109,0.35,0.1075,-1.745,0.44,37
110,0.35,0.14125,-1.66,0.4,37
111,0.35,0.1075,-1.645,0.405,37
112,0.35,0.135,-1.715,0.4525,37
113,0.35,0.115,-1.75,0.4425,37
114,0.35,0.105,-1.79,0.45,37
115,0.35,0.09375,-1.75,0.44,37
116,0.35,0.07875,-1.775,0.4425,37
