sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,31
1,0.35,0.88625,-3.24,0.805,31
2,0.35,0.77375,-2.765,0.675,31
3,0.35,0.69625,-2.435,0.61,31
4,0.35,0.66875,-2.35,0.575,31
5,0.35,0.64125,-2.305,0.575,31
6,0.35,0.67625,-2.41,0.5875,31
7,0.35,0.64625,-2.34,0.585,31
8,0.35,0.59,-2.185,0.5325,31
9,0.35,0.53875,-2.06,0.5225,31
10,0.35,0.4625,-1.825,0.465,31
11,0.35,0.4275,-1.915,0.485,31
12,0.35,0.35,-1.87,0.47,31
13,0.35,0.31375,-1.875,0.4725,31
14,0.35,0.3125,-1.71,0.4275,31
15,0.35,0.31,-1.855,0.455,31
16,0.35,0.2875,-1.915,0.485,31
17,0.35,0.22875,-1.915,0.46,31
18,0.35,0.23,-1.9,0.475,31
19,0.35,0.1875,-1.875,0.4675,31
20,0.35,0.22,-1.785,0.475,31
21,0.35,0.225,-1.91,0.475,31
22,0.35,0.23125,-1.89,0.475,31
23,0.35,0.225,-1.98,0.5025,31
24,0.35,0.24,-1.835,0.46,31
25,0.35,0.27125,-1.92,0.475,31
26,0.35,0.2325,-1.91,0.46,31
27,0.35,0.215,-1.925,0.475,31
28,0.35,0.27625,-1.87,0.4475,31
29,0.35,0.26875,-1.805,0.435,31
30,0.35,0.29625,-1.86,0.4725,31
31,0.35,0.30125,-1.995,0.495,31
32,0.35,0.28625,-2.12,0.545,31
33,0.35,0.325,-1.99,0.4975,31
34,0.35,0.26125,-1.875,0.4875,31
35,0.35,0.1725,-1.775,0.4425,31
36,0.35,0.165,-1.725,0.4475,31
37,0.35,0.13,-1.625,0.41,31
38,0.35,0.11,-1.675,0.4175,31
39,0.35,0.08375,-1.66,0.4175,31
40,0.35,0.0725,-1.855,0.4525,31
41,0.35,0.125,-1.735,0.44,31
42,0.35,0.11875,-1.72,0.3975,31
43,0.35,0.1625,-1.705,0.425,31
44,0.35,0.2125,-1.66,0.41,31
45,0.35,0.195,-1.74,0.4325,31
46,0.35,0.215,-1.735,0.4375,31
47,0.35,0.24125,-1.875,0.4575,31
48,0.35,0.1975,-1.78,0.45,31
49,0.35,0.1575,-1.58,0.3925,31
50,0.35,0.14625,-1.71,0.4375,31
51,0.35,0.1575,-1.735,0.4325,31
52,0.35,0.15125,-1.77,0.4525,31
53,0.35,0.195,-1.745,0.425,31
54,0.35,0.22375,-1.925,0.4775,31
55,0.35,0.20875,-1.66,0.4325,31
56,0.35,0.17375,-1.88,0.4725,31
57,0.35,0.185,-1.77,0.435,31
58,0.35,0.16625,-1.78,0.4525,31
59,0.35,0.1375,-1.79,0.4425,31
60,0.35,0.115,-1.875,0.4775,31
61,0.35,0.10625,-2.065,0.52,31
62,0.35,0.0925,-1.875,0.4425,31
63,0.35,0.0975,-1.815,0.45,31
64,0.35,0.09625,-1.66,0.41,31
65,0.35,0.08,-1.77,0.4525,31
66,0.35,0.05125,-1.725,0.4175,31
67,0.35,0.0775,-1.745,0.4375,31
68,0.35,0.12375,-1.755,0.4525,31
69,0.35,0.13375,-1.885,0.4725,31
70,0.35,0.155,-1.945,0.4975,31
71,0.35,0.12875,-1.775,0.46,31
72,0.35,0.12,-1.78,0.465,31
73,0.35,0.14125,-1.76,0.45,31
74,0.35,0.11375,-1.83,0.45,31
75,0.35,0.08375,-1.785,0.4625,31
76,0.35,0.055,-1.695,0.4275,31
77,0.35,0.045,-1.825,0.46,31
78,0.35,0.04625,-1.775,0.4475,31
79,0.35,0.02,-1.685,0.4175,31
80,0.35,0.00625,-1.825,0.445,31
81,0.35,0.00375,-1.75,0.4175,31
82,0.35,-0.0025,-1.87,0.4525,31
83,0.35,0.0025,-1.91,0.4625,31
84,0.35,0.0325,-1.835,0.43,31
85,0.35,-0.00125,-1.8,0.41,31
86,0.35,0.02625,-1.855,0.4375,31
87,0.35,0.05375,-1.82,0.435,31
88,0.35,0.0075,-1.68,0.4325,31
89,0.35,-0.0025,-1.74,0.42,31
90,0.35,-0.03,-1.83,0.45,31
91,0.35,-0.06,-1.81,0.4725,31
92,0.35,-0.07125,-1.89,0.465,31
93,0.35,-0.11125,-1.81,0.45,31
94,0.35,-0.10125,-1.885,0.4725,31
95,0.35,-0.09375,-1.79,0.425,31
96,0.35,-0.08375,-1.94,0.475,31
97,0.35,-0.0975,-1.755,0.4675,31
98,0.35,-0.125,-1.815,0.4575,31
99,0.35,-0.09875,-1.74,0.3975,31
100,0.35,-0.07875,-1.785,0.45,31
101,0.35,-0.12,-1.77,0.4225,31
102,0.35,-0.13875,-1.76,0.4525,31
103,0.35,-0.12625,-1.795,0.4625,31
104,0.35,-0.1275,-1.72,0.4425,31
105,0.35,-0.145,-1.795,0.445,31
106,0.35,-0.175,-1.75,0.4275,31
107,0.35,-0.1575,-1.85,0.4525,31
108,0.35,-0.16875,-1.905,0.4625,31
109,0.35,-0.1525,-1.84,0.47,31
110,0.35,-0.14125,-1.855,0.4725,31
111,0.35,-0.1175,-1.74,0.425,31
112,0.35,-0.06,-1.74,0.4425,31
113,0.35,-0.085,-1.81,0.445,31
114,0.35,-0.11125,-1.8,0.4725,31
115,0.35,-0.085,-1.7,0.45,31
116,0.35,-0.06625,-1.765,0.4575,31
117,0.35,-0.0525,-1.635,0.4,31
118,0.35,0.00875,-1.64,0.4075,31
119,0.35,0.0525,-1.835,0.4475,31
120,0.35,0.0075,-1.64,0.4175,31
121,0.35,-0.04375,-1.755,0.4525,31
122,0.35,-0.07,-1.82,0.465,31
123,0.35,-0.0425,-1.74,0.445,31
124,0.35,0.02125,-1.7,0.415,31
125,0.35,0.06375,-1.685,0.425,31
126,0.35,0.08625,-1.685,0.4,31
127,0.35,0.09375,-1.685,0.415,31
128,0.35,0.0975,-1.65,0.4125,31
129,0.35,0.11625,-1.585,0.41,31
130,0.35,0.07875,-1.82,0.4575,31
131,0.35,0.105,-1.89,0.48,31
132,0.35,0.0925,-1.735,0.4525,31
133,0.35,0.0125,-1.715,0.44,31
134,0.35,-0.04625,-1.735,0.425,31
135,0.35,-0.0725,-1.65,0.405,31
136,0.35,-0.03375,-1.765,0.4525,31
137,0.35,0,-1.74,0.445,31
138,0.35,0.0075,-1.785,0.435,31
139,0.35,-0.005,-1.675,0.4125,31
140,0.35,0.025,-1.77,0.4475,31
141,0.35,0.02375,-1.89,0.455,31
142,0.35,-0.0025,-1.9,0.4875,31
143,0.35,-0.02,-1.885,0.4775,31
144,0.35,-0.04,-1.9,0.4775,31
145,0.35,-0.09875,-1.735,0.42,31
146,0.35,-0.0825,-1.62,0.405,31
147,0.35,-0.07,-1.805,0.4525,31
148,0.35,-0.0625,-1.775,0.465,31
149,0.35,-0.06375,-1.795,0.4575,31
150,0.35,-0.035,-1.875,0.4725,31
151,0.35,-0.03625,-1.745,0.4275,31
152,0.35,-0.0125,-1.635,0.4125,31
153,0.35,-0.0325,-1.77,0.44,31
154,0.35,-0.015,-1.795,0.495,31
155,0.35,-0.00625,-1.655,0.4,31
156,0.35,-0.02125,-1.61,0.41,31
157,0.35,-0.0175,-1.715,0.43,31
158,0.35,0.01125,-1.64,0.41,31
159,0.35,0.02,-1.655,0.4175,31
160,0.35,0.0275,-1.68,0.4425,31
161,0.35,0.00875,-1.625,0.4175,31
162,0.35,0.01125,-1.725,0.4225,31
163,0.35,-0.00625,-1.775,0.4225,31
164,0.35,0.0575,-1.745,0.45,31
165,0.35,0.0525,-1.77,0.445,31
166,0.35,0.015,-1.905,0.4975,31
167,0.35,0.07625,-1.835,0.465,31
168,0.35,0.0525,-1.695,0.4375,31
169,0.35,0.0825,-1.71,0.4375,31
170,0.35,0.09125,-1.71,0.4225,31
171,0.35,0.09,-1.87,0.4475,31
172,0.35,0.11625,-1.93,0.4675,31
173,0.35,0.12125,-1.755,0.44,31
174,0.35,0.12125,-1.94,0.4925,31
175,0.35,0.135,-1.945,0.5,31
176,0.35,0.16125,-1.865,0.485,31
177,0.35,0.16375,-1.76,0.455,31
178,0.35,0.18625,-1.88,0.475,31
179,0.35,0.1625,-1.905,0.47,31
180,0.35,0.1275,-1.645,0.4,31
181,0.35,0.13625,-1.73,0.4425,31
182,0.35,0.04125,-1.65,0.4225,31
183,0.35,0.00625,-1.625,0.4125,31
184,0.35,-0.00875,-1.63,0.43,31
185,0.35,0,-1.635,0.4125,31
186,0.35,-0.08,-1.72,0.425,31
187,0.35,-0.12875,-1.575,0.375,31
188,0.35,-0.06375,-1.675,0.445,31
189,0.35,-0.0725,-1.695,0.415,31
190,0.35,-0.08375,-1.765,0.435,31
191,0.35,-0.03125,-1.775,0.4625,31
192,0.35,-0.03125,-1.855,0.4575,31
193,0.35,-0.0075,-1.75,0.4625,31
194,0.35,-0.0925,-1.85,0.4675,31
195,0.35,-0.04625,-1.845,0.47,31
196,0.35,-0.0675,-1.855,0.45,31
197,0.35,-0.07625,-1.825,0.45,31
198,0.35,-0.07,-1.76,0.435,31
199,0.35,-0.075,-1.845,0.455,31
200,0.35,-0.00625,-1.74,0.4225,31
