sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,20
1,0.35,0.91375,-3.415,0.8575,20
2,0.35,0.82625,-2.985,0.74,20
3,0.35,0.76875,-2.725,0.69,20
4,0.35,0.7125,-2.585,0.6575,20
5,0.35,0.6825,-2.485,0.6225,20
6,0.35,0.65125,-2.355,0.585,20
7,0.35,0.65125,-2.295,0.5575,20
8,0.35,0.615,-2.25,0.5825,20
9,0.35,0.565,-2.075,0.5125,20
10,0.35,0.5325,-2.035,0.495,20
11,0.35,0.50375,-1.975,0.4925,20
12,0.35,0.49375,-1.995,0.4825,20
13,0.35,0.49375,-2.105,0.53,20
14,0.35,0.3925,-1.84,0.445,20
15,0.35,0.33625,-1.85,0.445,20
16,0.35,0.36375,-1.815,0.4375,20
17,0.35,0.34,-1.715,0.4425,20
18,0.35,0.35875,-1.82,0.46,20
19,0.35,0.39375,-1.97,0.4975,20
20,0.35,0.39875,-2.01,0.51,20
21,0.35,0.365,-2.02,0.51,20
22,0.35,0.4075,-2.065,0.5225,20
23,0.35,0.3075,-1.885,0.4875,20
24,0.35,0.3,-1.77,0.41,20
25,0.35,0.27375,-1.815,0.46,20
26,0.35,0.2075,-1.695,0.4425,20
27,0.35,0.2225,-1.72,0.4275,20
28,0.35,0.18125,-1.715,0.4475,20
29,0.35,0.14,-1.67,0.405,20
30,0.35,0.15375,-1.665,0.4025,20
31,0.35,0.22375,-1.82,0.4725,20
32,0.35,0.20875,-1.76,0.45,20
33,0.35,0.18875,-1.785,0.4575,20
34,0.35,0.1375,-1.75,0.445,20
35,0.35,0.1275,-1.795,0.435,20
36,0.35,0.0525,-1.66,0.3975,20
37,0.35,0.075,-1.625,0.3975,20
38,0.35,0.07,-1.7,0.445,20
39,0.35,0.0675,-1.67,0.405,20
40,0.35,0.0025,-1.82,0.4725,20
41,0.35,-0.0175,-1.82,0.45,20
42,0.35,0.025,-1.705,0.4425,20
43,0.35,0.0525,-1.68,0.45,20
44,0.35,0.085,-1.86,0.4725,20
45,0.35,0.1075,-1.55,0.3975,20
46,0.35,0.09875,-1.655,0.41,20
47,0.35,0.1475,-1.625,0.435,20
48,0.35,0.155,-1.61,0.4,20
49,0.35,0.1275,-1.555,0.4125,20
50,0.35,0.08,-1.56,0.3975,20
51,0.35,0.10125,-1.74,0.445,20
52,0.35,0.06,-1.645,0.425,20
53,0.35,0.0875,-1.63,0.415,20
54,0.35,0.0925,-1.65,0.42,20
55,0.35,0.105,-1.815,0.44,20
56,0.35,0.115,-1.655,0.4075,20
57,0.35,0.11625,-1.66,0.4225,20
58,0.35,0.1225,-1.74,0.465,20
59,0.35,0.085,-1.74,0.43,20
60,0.35,0.11875,-1.635,0.415,20
61,0.35,0.15,-1.635,0.415,20
62,0.35,0.13875,-1.745,0.4525,20
63,0.35,0.12875,-1.81,0.4775,20
64,0.35,0.1075,-1.775,0.4275,20
65,0.35,0.1325,-1.95,0.4875,20
66,0.35,0.1325,-1.895,0.495,20
67,0.35,0.06125,-1.715,0.4425,20
68,0.35,0.1,-1.725,0.42,20
69,0.35,0.07125,-1.64,0.385,20
70,0.35,0.1325,-1.87,0.455,20
71,0.35,0.155,-1.84,0.4575,20
72,0.35,0.075,-1.8,0.4325,20
73,0.35,0.0825,-1.845,0.445,20
74,0.35,0.065,-1.76,0.4525,20
75,0.35,0.0075,-1.895,0.4825,20
76,0.35,-0.0375,-1.765,0.43,20
77,0.35,-0.0575,-1.935,0.4625,20
78,0.35,-0.0625,-1.86,0.475,20
79,0.35,-0.11375,-1.875,0.4575,20
80,0.35,-0.08625,-1.74,0.4275,20
81,0.35,-0.0775,-1.87,0.46,20
82,0.35,-0.0825,-1.735,0.425,20
83,0.35,-0.06375,-1.565,0.39,20
84,0.35,-0.0675,-1.745,0.4325,20
85,0.35,-0.07,-1.86,0.48,20
86,0.35,-0.02625,-1.775,0.455,20
87,0.35,-0.04,-1.715,0.4125,20
88,0.35,-0.05125,-1.635,0.3975,20
89,0.35,-0.0925,-1.66,0.395,20
90,0.35,-0.12625,-1.76,0.4425,20
91,0.35,-0.11,-1.84,0.465,20
92,0.35,-0.1075,-1.82,0.4725,20
93,0.35,-0.1775,-1.795,0.44,20
94,0.35,-0.14375,-1.81,0.4475,20
95,0.35,-0.12375,-1.82,0.445,20
96,0.35,-0.07875,-1.675,0.42,20
97,0.35,-0.10375,-1.79,0.4425,20
98,0.35,-0.145,-1.92,0.48,20
99,0.35,-0.125,-1.78,0.445,20
100,0.35,-0.12125,-1.655,0.4125,20
101,0.35,-0.15375,-1.645,0.4,20
102,0.35,-0.19125,-1.635,0.4225,20
103,0.35,-0.1575,-1.775,0.455,20
104,0.35,-0.15,-1.76,0.47,20
105,0.35,-0.1975,-1.8,0.4525,20
106,0.35,-0.2525,-1.755,0.435,20
107,0.35,-0.23,-1.65,0.4325,20
108,0.35,-0.265,-1.645,0.4175,20
109,0.35,-0.21125,-1.7,0.4125,20
110,0.35,-0.24125,-1.9,0.4925,20
111,0.35,-0.2,-1.755,0.44,20
112,0.35,-0.2525,-1.76,0.45,20
113,0.35,-0.245,-1.845,0.4825,20
114,0.35,-0.24875,-1.73,0.425,20
115,0.35,-0.22125,-1.685,0.4225,20
116,0.35,-0.19,-1.725,0.445,20
117,0.35,-0.16125,-1.8,0.4325,20
118,0.35,-0.21,-1.89,0.4725,20
119,0.35,-0.1525,-1.83,0.48,20
120,0.35,-0.145,-1.835,0.4625,20
121,0.35,-0.1625,-1.68,0.4225,20
122,0.35,-0.1075,-1.83,0.465,20
123,0.35,-0.10125,-1.9,0.485,20
124,0.35,-0.1575,-1.8,0.4375,20
125,0.35,-0.14875,-1.81,0.465,20
126,0.35,-0.175,-1.85,0.4675,20
127,0.35,-0.15625,-1.93,0.5025,20
128,0.35,-0.09625,-1.715,0.445,20
129,0.35,-0.11875,-1.78,0.43,20
130,0.35,-0.11125,-1.695,0.4425,20
131,0.35,-0.1025,-1.655,0.42,20
132,0.35,-0.16625,-1.68,0.42,20
133,0.35,-0.23625,-1.695,0.425,20
134,0.35,-0.2275,-1.7,0.425,20
135,0.35,-0.23625,-1.77,0.4375,20
136,0.35,-0.23,-1.795,0.4625,20
137,0.35,-0.24125,-1.885,0.4725,20
138,0.35,-0.22875,-2.03,0.5,20
139,0.35,-0.25875,-1.99,0.505,20
140,0.35,-0.285,-2.03,0.51,20
141,0.35,-0.2975,-1.975,0.485,20
142,0.35,-0.295,-1.8,0.4375,20
143,0.35,-0.25875,-1.87,0.48,20
144,0.35,-0.20875,-1.825,0.47,20
145,0.35,-0.19625,-1.86,0.4625,20
146,0.35,-0.1675,-1.72,0.4275,20
147,0.35,-0.20125,-1.835,0.47,20
148,0.35,-0.2125,-1.675,0.4125,20
149,0.35,-0.2075,-1.66,0.4175,20
150,0.35,-0.22625,-1.725,0.4025,20
151,0.35,-0.2325,-1.71,0.415,20
152,0.35,-0.185,-1.735,0.415,20
153,0.35,-0.14625,-1.735,0.435,20
154,0.35,-0.1725,-1.725,0.4375,20
155,0.35,-0.12125,-1.785,0.4375,20
156,0.35,-0.12125,-1.73,0.445,20
157,0.35,-0.10875,-1.665,0.435,20
158,0.35,-0.09875,-1.765,0.41,20
159,0.35,-0.10625,-1.74,0.43,20
160,0.35,-0.14875,-1.79,0.4475,20
161,0.35,-0.15625,-1.785,0.45,20
162,0.35,-0.13625,-1.65,0.385,20
163,0.35,-0.12,-1.635,0.4075,20
164,0.35,-0.08125,-1.71,0.43,20
165,0.35,-0.08875,-1.625,0.405,20
166,0.35,-0.06375,-1.52,0.4075,20
167,0.35,-0.105,-1.62,0.385,20
168,0.35,-0.115,-1.555,0.3975,20
169,0.35,-0.06875,-1.73,0.4225,20
170,0.35,-0.02875,-1.7,0.43,20
171,0.35,-0.01625,-1.635,0.4175,20
172,0.35,-0.06375,-1.76,0.44,20
173,0.35,-0.06625,-1.615,0.4025,20
174,0.35,-0.0275,-1.85,0.4425,20
175,0.35,-0.03125,-1.77,0.455,20
