sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,36
1,0.35,0.90375,-3.38,0.8425,36
2,0.35,0.81375,-2.87,0.72,36
3,0.35,0.78125,-2.76,0.68,36
4,0.35,0.715,-2.535,0.635,36
5,0.35,0.68625,-2.52,0.6325,36
6,0.35,0.61625,-2.355,0.5825,36
7,0.35,0.60125,-2.34,0.5925,36
8,0.35,0.55125,-2.285,0.5675,36
9,0.35,0.52,-2.115,0.5175,36
10,0.35,0.50625,-2.205,0.5275,36
11,0.35,0.5175,-2.105,0.5,36
12,0.35,0.5,-2.175,0.5475,36
13,0.35,0.4875,-2.095,0.5275,36
14,0.35,0.46,-2.02,0.5175,36
15,0.35,0.43875,-2.01,0.4975,36
16,0.35,0.355,-1.85,0.4525,36
17,0.35,0.3075,-1.75,0.44,36
18,0.35,0.3,-1.67,0.42,36
19,0.35,0.28625,-1.635,0.405,36
20,0.35,0.255,-1.625,0.4175,36
21,0.35,0.25875,-1.765,0.445,36
22,0.35,0.185,-1.83,0.44,36
23,0.35,0.1525,-1.79,0.45,36
24,0.35,0.12625,-1.755,0.43,36
25,0.35,0.12,-1.625,0.41,36
26,0.35,0.15625,-1.735,0.43,36
27,0.35,0.12375,-1.72,0.4125,36
28,0.35,0.09875,-1.69,0.4275,36
29,0.35,0.04625,-1.74,0.435,36
30,0.35,0.0525,-1.59,0.395,36
31,0.35,0.00875,-1.605,0.4125,36
32,0.35,-0.01,-1.76,0.48,36
33,0.35,-0.02625,-1.73,0.4225,36
34,0.35,-0.00875,-1.705,0.445,36
35,0.35,-0.03375,-1.72,0.4225,36
36,0.35,-0.04125,-1.78,0.4525,36
37,0.35,-0.04375,-1.805,0.455,36
38,0.35,-0.0225,-1.735,0.4675,36
39,0.35,0.01125,-1.62,0.395,36
40,0.35,-0.005,-1.775,0.45,36
41,0.35,-0.01875,-1.85,0.4725,36
42,0.35,-0.0625,-1.73,0.43,36
43,0.35,-0.03375,-1.77,0.4325,36
44,0.35,-0.03875,-1.745,0.4475,36
45,0.35,-0.04625,-1.885,0.4825,36
46,0.35,-0.08,-1.815,0.43,36
47,0.35,-0.0925,-1.86,0.4525,36
48,0.35,-0.075,-1.995,0.4975,36
49,0.35,-0.05,-1.845,0.4525,36
50,0.35,-0.09625,-1.835,0.4275,36
51,0.35,-0.08375,-1.98,0.4875,36
52,0.35,-0.03875,-1.83,0.47,36
53,0.35,-0.09375,-1.79,0.44,36
54,0.35,-0.0975,-1.77,0.455,36
55,0.35,-0.10125,-1.59,0.395,36
56,0.35,-0.045,-1.64,0.43,36
57,0.35,-0.05375,-1.77,0.435,36
58,0.35,-0.05,-1.705,0.42,36
59,0.35,-0.0225,-1.64,0.415,36
