sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,1
1,0.35,0.875,-3.17,0.7925,1
2,0.35,0.81,-2.88,0.725,1
3,0.35,0.6875,-2.375,0.6125,1
4,0.35,0.67375,-2.435,0.635,1
5,0.35,0.6675,-2.535,0.63,1
6,0.35,0.635,-2.295,0.585,1
7,0.35,0.6225,-2.315,0.5725,1
8,0.35,0.54125,-2.08,0.5175,1
9,0.35,0.49875,-1.94,0.4575,1
10,0.35,0.47875,-2.17,0.5325,1
11,0.35,0.41875,-1.965,0.4675,1
12,0.35,0.4225,-2.06,0.515,1
13,0.35,0.44625,-2.025,0.4875,1
14,0.35,0.44625,-2.065,0.5125,1
15,0.35,0.4075,-2.05,0.5,1
16,0.35,0.4225,-2.04,0.51,1
17,0.35,0.39875,-2.045,0.4975,1
18,0.35,0.39625,-1.975,0.4775,1
19,0.35,0.39125,-1.895,0.465,1
20,0.35,0.38,-1.815,0.4725,1
21,0.35,0.3575,-1.945,0.51,1
22,0.35,0.325,-1.89,0.46,1
23,0.35,0.27125,-1.835,0.4225,1
24,0.35,0.28125,-1.845,0.4675,1
25,0.35,0.3275,-1.99,0.5,1
26,0.35,0.3425,-1.975,0.4925,1
27,0.35,0.30875,-1.87,0.4925,1
28,0.35,0.32125,-1.855,0.455,1
29,0.35,0.33875,-1.93,0.4725,1
30,0.35,0.31,-1.955,0.5,1
31,0.35,0.335,-1.86,0.455,1
32,0.35,0.28875,-1.835,0.4825,1
33,0.35,0.27375,-1.77,0.4525,1
34,0.35,0.275,-1.81,0.4575,1
35,0.35,0.24125,-1.865,0.4675,1
36,0.35,0.24125,-1.89,0.4825,1
37,0.35,0.21875,-1.955,0.49,1
38,0.35,0.18125,-1.92,0.4925,1
39,0.35,0.185,-1.92,0.485,1
40,0.35,0.185,-1.87,0.4775,1
41,0.35,0.1575,-1.84,0.4675,1
42,0.35,0.12375,-1.77,0.44,1
43,0.35,0.14,-1.715,0.4175,1
44,0.35,0.1775,-1.765,0.425,1
45,0.35,0.1725,-1.75,0.4675,1
46,0.35,0.17875,-1.795,0.4475,1
