sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,14
1,0.35,0.8975,-3.285,0.8225,14
2,0.35,0.81875,-2.97,0.7375,14
3,0.35,0.76625,-2.73,0.68,14
4,0.35,0.71875,-2.485,0.6075,14
5,0.35,0.6175,-2.235,0.5575,14
6,0.35,0.5825,-2.08,0.52,14
7,0.35,0.575,-2.115,0.53,14
8,0.35,0.56,-2.17,0.53,14
9,0.35,0.52875,-2.07,0.5075,14
10,0.35,0.50875,-1.955,0.49,14
11,0.35,0.485,-2.085,0.5275,14
12,0.35,0.48,-2.09,0.53,14
13,0.35,0.4625,-1.98,0.4875,14
14,0.35,0.365,-1.765,0.42,14
15,0.35,0.39,-1.895,0.46,14
16,0.35,0.38375,-1.815,0.475,14
17,0.35,0.4025,-1.94,0.48,14
18,0.35,0.42625,-1.945,0.475,14
19,0.35,0.44625,-1.91,0.48,14
20,0.35,0.40625,-1.695,0.425,14
21,0.35,0.43125,-1.92,0.495,14
22,0.35,0.41625,-1.805,0.435,14
23,0.35,0.4375,-1.86,0.455,14
24,0.35,0.41375,-1.78,0.445,14
25,0.35,0.4125,-1.735,0.4175,14
26,0.35,0.37875,-1.875,0.4675,14
27,0.35,0.35,-1.895,0.45,14
28,0.35,0.32625,-2.115,0.53,14
29,0.35,0.2575,-1.995,0.5025,14
30,0.35,0.25875,-2.005,0.4725,14
31,0.35,0.2425,-1.855,0.4675,14
32,0.35,0.21125,-1.88,0.4725,14
33,0.35,0.2425,-1.89,0.4575,14
34,0.35,0.26125,-1.975,0.5075,14
35,0.35,0.29625,-1.95,0.4925,14
36,0.35,0.265,-1.99,0.505,14
37,0.35,0.2575,-2.03,0.5075,14
38,0.35,0.275,-2.07,0.505,14
39,0.35,0.24875,-2.05,0.5225,14
40,0.35,0.25,-1.985,0.4825,14
41,0.35,0.24125,-1.945,0.4625,14
42,0.35,0.24125,-1.93,0.49,14
43,0.35,0.25375,-1.905,0.4725,14
44,0.35,0.2675,-1.95,0.505,14
45,0.35,0.24125,-1.915,0.465,14
46,0.35,0.15875,-1.84,0.4525,14
47,0.35,0.16375,-1.72,0.4175,14
48,0.35,0.19,-1.75,0.43,14
49,0.35,0.1575,-1.725,0.4175,14
50,0.35,0.11125,-1.79,0.4375,14
51,0.35,0.14375,-1.63,0.39,14
52,0.35,0.12625,-1.615,0.405,14
53,0.35,0.13375,-1.65,0.3975,14
54,0.35,0.13,-1.675,0.4225,14
55,0.35,0.035,-1.625,0.3975,14
56,0.35,0.025,-1.67,0.4325,14
57,0.35,0.0325,-1.77,0.4475,14
58,0.35,0.0275,-1.84,0.485,14
59,0.35,0.06875,-1.855,0.47,14
60,0.35,0.07625,-1.805,0.4575,14
61,0.35,0.08125,-1.7,0.4375,14
62,0.35,0.09375,-1.76,0.445,14
63,0.35,0.11625,-1.865,0.495,14
64,0.35,0.11,-1.79,0.4575,14
65,0.35,0.0975,-1.71,0.4375,14
66,0.35,0.155,-1.775,0.425,14
67,0.35,0.15625,-1.82,0.44,14
68,0.35,0.15,-1.745,0.43,14
69,0.35,0.12375,-1.89,0.47,14
70,0.35,0.07875,-1.955,0.465,14
71,0.35,0.06375,-1.935,0.4725,14
72,0.35,0.04875,-1.935,0.49,14
73,0.35,0.0825,-1.94,0.465,14
74,0.35,0.09,-1.815,0.465,14
75,0.35,0.03625,-1.87,0.47,14
76,0.35,0.01625,-1.825,0.455,14
77,0.35,-0.005,-1.735,0.445,14
78,0.35,-0.04125,-1.715,0.4325,14
79,0.35,-0.01125,-1.675,0.41,14
80,0.35,-0.01625,-1.67,0.4025,14
81,0.35,-0.02875,-1.735,0.4075,14
82,0.35,-0.0425,-1.72,0.4,14
83,0.35,-0.045,-1.72,0.4275,14
84,0.35,-0.0325,-1.735,0.445,14
85,0.35,-0.03125,-1.9,0.46,14
86,0.35,-0.03125,-2.015,0.5,14
87,0.35,0.00625,-1.865,0.4575,14
88,0.35,0.00125,-1.895,0.4725,14
89,0.35,0.01375,-1.86,0.4625,14
90,0.35,0.01375,-1.83,0.4725,14
91,0.35,-0.0225,-1.75,0.4475,14
92,0.35,-0.06,-1.81,0.4575,14
93,0.35,-0.04625,-1.82,0.4725,14
94,0.35,-0.03625,-1.69,0.4425,14
95,0.35,-0.04375,-1.645,0.4075,14
96,0.35,-0.045,-1.705,0.41,14
97,0.35,-0.09125,-1.86,0.4675,14
98,0.35,-0.09125,-1.8,0.4625,14
99,0.35,-0.10125,-1.705,0.435,14
