sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,17
1,0.35,0.87625,-3.21,0.81,17
2,0.35,0.7975,-2.765,0.68,17
3,0.35,0.72375,-2.535,0.63,17
4,0.35,0.675,-2.38,0.58,17
5,0.35,0.625,-2.27,0.57,17
6,0.35,0.6125,-2.255,0.5725,17
7,0.35,0.5825,-2.22,0.545,17
8,0.35,0.525,-2.01,0.5,17
9,0.35,0.46,-1.77,0.4725,17
10,0.35,0.48625,-1.965,0.5125,17
11,0.35,0.4525,-1.83,0.47,17
12,0.35,0.36,-1.71,0.44,17
13,0.35,0.33,-1.76,0.4075,17
14,0.35,0.35875,-1.72,0.435,17
15,0.35,0.395,-1.705,0.4325,17
16,0.35,0.34625,-1.845,0.4675,17
17,0.35,0.38125,-1.83,0.465,17
18,0.35,0.365,-1.82,0.4675,17
19,0.35,0.345,-1.66,0.4025,17
20,0.35,0.41875,-1.885,0.47,17
21,0.35,0.37375,-1.965,0.4775,17
22,0.35,0.3825,-1.935,0.4825,17
23,0.35,0.35625,-1.95,0.5,17
24,0.35,0.3175,-1.775,0.45,17
25,0.35,0.2575,-1.79,0.43,17
26,0.35,0.2525,-1.83,0.455,17
27,0.35,0.27625,-1.83,0.4625,17
28,0.35,0.25875,-1.79,0.4525,17
29,0.35,0.2275,-1.715,0.445,17
30,0.35,0.26875,-1.615,0.4175,17
31,0.35,0.2575,-1.705,0.4475,17
32,0.35,0.2125,-1.805,0.4375,17
33,0.35,0.19875,-1.88,0.485,17
34,0.35,0.22125,-1.87,0.48,17
35,0.35,0.20125,-1.69,0.405,17
36,0.35,0.185,-1.545,0.3925,17
37,0.35,0.19625,-1.62,0.38,17
38,0.35,0.19875,-1.72,0.4175,17
39,0.35,0.16875,-1.615,0.4125,17
40,0.35,0.1175,-1.64,0.395,17
41,0.35,0.115,-1.74,0.415,17
42,0.35,0.12375,-1.645,0.43,17
43,0.35,0.07625,-1.615,0.43,17
44,0.35,0.0725,-1.76,0.435,17
45,0.35,0.06875,-1.815,0.4475,17
46,0.35,0.1,-1.635,0.4025,17
47,0.35,0.0725,-1.69,0.4225,17
48,0.35,0.035,-1.685,0.4325,17
49,0.35,-0.0175,-1.58,0.3725,17
50,0.35,-0.02875,-1.645,0.43,17
51,0.35,0.01375,-1.805,0.475,17
52,0.35,0.00625,-1.8,0.475,17
53,0.35,-0.01375,-1.83,0.44,17
54,0.35,-0.06,-1.68,0.4075,17
55,0.35,-0.07625,-1.875,0.465,17
56,0.35,-0.1225,-1.785,0.44,17
57,0.35,-0.12125,-1.79,0.4525,17
58,0.35,-0.1275,-1.81,0.4825,17
59,0.35,-0.1525,-1.69,0.435,17
60,0.35,-0.15,-1.76,0.44,17
61,0.35,-0.1175,-1.73,0.455,17
62,0.35,-0.16,-1.71,0.4575,17
63,0.35,-0.16375,-1.775,0.43,17
64,0.35,-0.12125,-1.76,0.4525,17
65,0.35,-0.1475,-1.7,0.415,17
66,0.35,-0.13125,-1.765,0.4225,17
67,0.35,-0.125,-1.73,0.45,17
68,0.35,-0.14875,-1.825,0.4475,17
69,0.35,-0.08375,-1.885,0.485,17
70,0.35,-0.0875,-1.77,0.41,17
71,0.35,-0.0975,-1.87,0.4625,17
72,0.35,-0.06875,-1.825,0.45,17
73,0.35,-0.13375,-1.705,0.4125,17
74,0.35,-0.1025,-1.695,0.4275,17
75,0.35,-0.065,-1.635,0.4025,17
76,0.35,-0.04,-1.725,0.4075,17
77,0.35,-0.01625,-1.61,0.405,17
78,0.35,-0.00875,-1.695,0.44,17
79,0.35,0.0275,-1.72,0.4175,17
