sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,13
1,0.35,0.8875,-3.27,0.8175,13
2,0.35,0.7775,-2.805,0.695,13
3,0.35,0.72875,-2.515,0.625,13
4,0.35,0.73375,-2.605,0.6525,13
5,0.35,0.6825,-2.4,0.5925,13
6,0.35,0.66125,-2.42,0.59,13
7,0.35,0.57375,-2.16,0.54,13
8,0.35,0.53875,-2.115,0.535,13
9,0.35,0.5175,-2.135,0.5375,13
10,0.35,0.50875,-2.065,0.5225,13
11,0.35,0.45125,-2.115,0.5175,13
12,0.35,0.45625,-2.105,0.53,13
13,0.35,0.4525,-2.105,0.5225,13
14,0.35,0.39375,-1.965,0.4775,13
15,0.35,0.35125,-1.91,0.445,13
16,0.35,0.30875,-1.99,0.485,13
17,0.35,0.2925,-2.11,0.5,13
18,0.35,0.28,-2.1,0.53,13
19,0.35,0.2725,-1.91,0.485,13
20,0.35,0.31625,-1.935,0.47,13
21,0.35,0.3375,-1.895,0.4825,13
22,0.35,0.29375,-1.87,0.4575,13
23,0.35,0.32375,-1.905,0.4675,13
24,0.35,0.33125,-1.86,0.455,13
25,0.35,0.29625,-1.82,0.455,13
26,0.35,0.2525,-1.74,0.45,13
27,0.35,0.21625,-1.655,0.4,13
28,0.35,0.1825,-1.645,0.4225,13
29,0.35,0.1225,-1.54,0.385,13
30,0.35,0.1,-1.64,0.395,13
31,0.35,0.12125,-1.705,0.43,13
32,0.35,0.0625,-1.81,0.4375,13
33,0.35,0.07875,-1.73,0.4375,13
34,0.35,0.08,-1.595,0.4025,13
35,0.35,0.12375,-1.705,0.43,13
36,0.35,0.06375,-1.775,0.4425,13
37,0.35,0.06875,-1.71,0.4125,13
38,0.35,0.0675,-1.755,0.4325,13
39,0.35,0.0675,-1.74,0.43,13
40,0.35,0.065,-1.73,0.435,13
41,0.35,0.06875,-1.685,0.42,13
42,0.35,0.07375,-1.63,0.41,13
43,0.35,0.06125,-1.615,0.4025,13
44,0.35,0.055,-1.705,0.4175,13
45,0.35,0.05125,-1.71,0.42,13
46,0.35,0.045,-1.74,0.4275,13
47,0.35,0.0625,-1.705,0.44,13
48,0.35,0.07125,-1.725,0.425,13
49,0.35,0.10625,-1.765,0.4375,13
50,0.35,0.10125,-1.625,0.44,13
51,0.35,0.1025,-1.775,0.4175,13
52,0.35,0.055,-1.925,0.485,13
53,0.35,0.07625,-1.86,0.4275,13
54,0.35,0.03875,-1.815,0.4525,13
55,0.35,0.0225,-1.725,0.44,13
56,0.35,-0.0225,-1.695,0.395,13
57,0.35,-0.05125,-1.65,0.4175,13
58,0.35,-0.06125,-1.71,0.4175,13
59,0.35,-0.0525,-1.66,0.4275,13
60,0.35,-0.06625,-1.665,0.405,13
61,0.35,-0.0425,-1.68,0.45,13
62,0.35,-0.03875,-1.905,0.475,13
63,0.35,-0.06,-1.83,0.4325,13
64,0.35,-0.05625,-1.865,0.4775,13
65,0.35,-0.03625,-1.81,0.4725,13
66,0.35,0.00625,-1.885,0.475,13
67,0.35,0.03375,-1.84,0.4575,13
68,0.35,0.0275,-1.795,0.43,13
69,0.35,-0.065,-1.78,0.425,13
70,0.35,-0.07875,-1.8,0.47,13
71,0.35,-0.115,-1.765,0.4425,13
72,0.35,-0.11375,-1.83,0.47,13
73,0.35,-0.13,-1.78,0.4575,13
74,0.35,-0.11625,-1.81,0.4475,13
75,0.35,-0.11,-1.82,0.4625,13
76,0.35,-0.09375,-1.65,0.415,13
77,0.35,-0.09,-1.72,0.435,13
78,0.35,-0.075,-1.765,0.4325,13
79,0.35,-0.06375,-1.78,0.455,13
80,0.35,-0.03375,-1.835,0.4675,13
81,0.35,-0.09375,-1.93,0.51,13
82,0.35,-0.07875,-1.69,0.42,13
83,0.35,-0.0275,-1.605,0.4075,13
84,0.35,-0.03125,-1.715,0.415,13
85,0.35,-0.095,-1.72,0.425,13
86,0.35,-0.06375,-1.82,0.4575,13
87,0.35,-0.07625,-1.66,0.4,13
88,0.35,-0.1225,-1.75,0.4275,13
89,0.35,-0.09625,-1.8,0.4375,13
90,0.35,-0.0575,-1.665,0.4075,13
91,0.35,-0.1,-1.655,0.4325,13
92,0.35,-0.09375,-1.69,0.4225,13
93,0.35,-0.12625,-1.715,0.43,13
94,0.35,-0.15,-1.86,0.45,13
95,0.35,-0.17875,-1.965,0.5075,13
96,0.35,-0.21375,-1.975,0.495,13
97,0.35,-0.2225,-2.14,0.5275,13
98,0.35,-0.21125,-2.065,0.5375,13
99,0.35,-0.22125,-2.23,0.575,13
100,0.35,-0.24875,-2.1,0.515,13
101,0.35,-0.28625,-2.04,0.5125,13
102,0.35,-0.25875,-1.96,0.5025,13
103,0.35,-0.2325,-1.96,0.49,13
104,0.35,-0.2475,-1.845,0.455,13
105,0.35,-0.25875,-1.965,0.4775,13
106,0.35,-0.26625,-1.91,0.4775,13
107,0.35,-0.265,-1.825,0.455,13
108,0.35,-0.22625,-1.87,0.46,13
109,0.35,-0.23125,-1.915,0.51,13
110,0.35,-0.1875,-1.905,0.5025,13
111,0.35,-0.20375,-1.795,0.44,13
112,0.35,-0.21125,-1.86,0.435,13
113,0.35,-0.15375,-1.75,0.4275,13
114,0.35,-0.18875,-1.705,0.4075,13
115,0.35,-0.19375,-1.705,0.4425,13
116,0.35,-0.2025,-1.85,0.4625,13
117,0.35,-0.205,-1.805,0.45,13
118,0.35,-0.15625,-1.84,0.46,13
119,0.35,-0.20375,-1.83,0.46,13
120,0.35,-0.1625,-1.75,0.4225,13
121,0.35,-0.1775,-1.72,0.41,13
122,0.35,-0.14875,-1.81,0.4575,13
123,0.35,-0.19375,-1.715,0.43,13
124,0.35,-0.16375,-1.855,0.455,13
125,0.35,-0.14125,-1.81,0.46,13
126,0.35,-0.1625,-1.845,0.455,13
127,0.35,-0.14125,-1.745,0.42,13
128,0.35,-0.06875,-1.685,0.415,13
129,0.35,-0.05,-1.71,0.425,13
130,0.35,-0.05625,-1.75,0.4475,13
131,0.35,-0.0275,-1.74,0.4525,13
132,0.35,-0.0325,-1.87,0.44,13
133,0.35,-0.0125,-1.89,0.4575,13
134,0.35,0.05,-1.74,0.435,13
135,0.35,0.035,-1.82,0.4675,13
136,0.35,0.03625,-1.84,0.465,13
137,0.35,0.065,-1.75,0.4275,13
138,0.35,0.05625,-1.855,0.4525,13
139,0.35,0.06,-1.855,0.4625,13
140,0.35,0.03,-1.835,0.465,13
141,0.35,0.01875,-1.845,0.455,13
142,0.35,0.04,-1.815,0.46,13
143,0.35,0.07375,-1.74,0.4325,13
144,0.35,0.08,-1.82,0.4525,13
145,0.35,0.0875,-1.87,0.4625,13
146,0.35,0.12875,-1.89,0.4825,13
147,0.35,0.135,-1.77,0.43,13
148,0.35,0.11,-1.78,0.45,13
149,0.35,0.14125,-1.78,0.4475,13
150,0.35,0.20625,-1.87,0.4725,13
151,0.35,0.175,-1.74,0.455,13
152,0.35,0.205,-1.8,0.455,13
153,0.35,0.16125,-1.785,0.445,13
154,0.35,0.13625,-1.795,0.43,13
155,0.35,0.12375,-1.695,0.4275,13
156,0.35,0.13375,-1.65,0.4275,13
157,0.35,0.12875,-1.69,0.4425,13
158,0.35,0.08625,-1.75,0.4425,13
159,0.35,0.10625,-1.78,0.475,13
160,0.35,0.17375,-1.85,0.485,13
161,0.35,0.1525,-1.795,0.4425,13
162,0.35,0.075,-1.7,0.4375,13
163,0.35,0.02,-1.785,0.445,13
164,0.35,0.04875,-1.855,0.4675,13
165,0.35,0.04,-1.745,0.4425,13
166,0.35,0.03125,-1.66,0.4,13
167,0.35,0.06,-1.715,0.4375,13
168,0.35,0.04125,-1.74,0.4475,13
169,0.35,0.06,-1.785,0.455,13
170,0.35,0.0675,-1.935,0.4875,13
171,0.35,0.06375,-1.72,0.44,13
172,0.35,0.0575,-1.67,0.41,13
173,0.35,0.06125,-1.625,0.4,13
174,0.35,0.05375,-1.805,0.4625,13
175,0.35,0.02375,-1.805,0.46,13
176,0.35,0.04625,-1.845,0.4525,13
177,0.35,0.02125,-1.845,0.4575,13
178,0.35,0.075,-1.845,0.4575,13
