sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,16
1,0.35,0.88875,-3.285,0.8125,16
2,0.35,0.825,-2.99,0.7325,16
3,0.35,0.72625,-2.585,0.645,16
4,0.35,0.70125,-2.505,0.625,16
5,0.35,0.6425,-2.325,0.5575,16
6,0.35,0.61625,-2.255,0.565,16
7,0.35,0.6,-2.155,0.5325,16
8,0.35,0.6025,-2.225,0.5575,16
9,0.35,0.58,-2.23,0.5525,16
10,0.35,0.56125,-2.12,0.5275,16
11,0.35,0.54375,-2.2,0.545,16
12,0.35,0.495,-2.155,0.545,16
13,0.35,0.48875,-2.13,0.5175,16
14,0.35,0.425,-2.04,0.5125,16
15,0.35,0.36875,-1.915,0.4875,16
16,0.35,0.3125,-1.875,0.47,16
17,0.35,0.29375,-1.78,0.42,16
18,0.35,0.35,-2.045,0.515,16
19,0.35,0.34625,-2.065,0.5275,16
20,0.35,0.34625,-2.005,0.5,16
21,0.35,0.30125,-1.82,0.46,16
22,0.35,0.2725,-1.85,0.4825,16
23,0.35,0.26875,-1.82,0.46,16
24,0.35,0.2425,-1.69,0.44,16
25,0.35,0.23625,-1.795,0.4475,16
26,0.35,0.25125,-1.83,0.46,16
27,0.35,0.26125,-1.905,0.4775,16
28,0.35,0.2675,-1.79,0.435,16
29,0.35,0.2475,-1.875,0.48,16
30,0.35,0.20625,-1.875,0.4725,16
31,0.35,0.12625,-1.83,0.4525,16
32,0.35,0.11875,-1.78,0.425,16
33,0.35,0.1225,-1.755,0.4075,16
34,0.35,0.1275,-1.745,0.42,16
35,0.35,0.1025,-1.645,0.41,16
36,0.35,0.09125,-1.67,0.4025,16
37,0.35,0.08875,-1.67,0.3925,16
38,0.35,0.08375,-1.815,0.4575,16
39,0.35,0.04,-1.945,0.4875,16
40,0.35,0.07125,-1.85,0.47,16
41,0.35,0.09625,-1.845,0.4525,16
42,0.35,0.1125,-1.775,0.445,16
43,0.35,0.1325,-1.735,0.4625,16
44,0.35,0.13875,-1.915,0.49,16
45,0.35,0.0925,-1.82,0.4575,16
46,0.35,0.13625,-1.97,0.475,16
47,0.35,0.1425,-1.7,0.425,16
48,0.35,0.085,-1.73,0.445,16
49,0.35,0.075,-1.885,0.4625,16
50,0.35,0.05625,-1.82,0.4475,16
51,0.35,0.06875,-1.89,0.46,16
52,0.35,0.13375,-1.96,0.5,16
53,0.35,0.12125,-1.715,0.4275,16
54,0.35,0.13125,-1.765,0.4225,16
55,0.35,0.13,-1.83,0.4425,16
