sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,45
1,0.35,0.90125,-3.385,0.8475,45
2,0.35,0.835,-3,0.745,45
3,0.35,0.7325,-2.57,0.67,45
4,0.35,0.69875,-2.48,0.6325,45
5,0.35,0.67625,-2.38,0.585,45
6,0.35,0.61375,-2.33,0.585,45
7,0.35,0.5775,-2.27,0.555,45
8,0.35,0.52375,-2.065,0.5,45
9,0.35,0.50375,-1.97,0.495,45
10,0.35,0.50125,-2.075,0.5175,45
11,0.35,0.455,-1.915,0.4875,45
12,0.35,0.42125,-2.015,0.5225,45
13,0.35,0.36125,-1.875,0.455,45
14,0.35,0.36625,-1.94,0.4775,45
15,0.35,0.39,-2.02,0.4975,45
16,0.35,0.37,-1.97,0.51,45
17,0.35,0.39125,-1.93,0.48,45
18,0.35,0.3925,-1.915,0.485,45
19,0.35,0.39375,-1.9,0.47,45
20,0.35,0.38125,-1.91,0.4675,45
21,0.35,0.36875,-1.925,0.4825,45
22,0.35,0.365,-1.835,0.4675,45
23,0.35,0.35875,-1.99,0.5225,45
24,0.35,0.35875,-2,0.49,45
25,0.35,0.40375,-2.01,0.51,45
26,0.35,0.3625,-1.965,0.48,45
27,0.35,0.38,-2.045,0.515,45
28,0.35,0.38,-1.92,0.4825,45
29,0.35,0.37375,-1.92,0.49,45
30,0.35,0.34875,-1.935,0.48,45
31,0.35,0.285,-1.795,0.445,45
32,0.35,0.3075,-1.845,0.445,45
33,0.35,0.32,-1.755,0.45,45
34,0.35,0.3025,-1.74,0.425,45
35,0.35,0.3,-1.85,0.4725,45
36,0.35,0.28375,-1.97,0.4875,45
37,0.35,0.2725,-1.89,0.4675,45
38,0.35,0.275,-1.965,0.475,45
39,0.35,0.27875,-1.985,0.5125,45
40,0.35,0.27625,-1.85,0.475,45
41,0.35,0.265,-1.85,0.4375,45
42,0.35,0.265,-1.845,0.4675,45
43,0.35,0.33,-2.005,0.505,45
44,0.35,0.3075,-1.935,0.4875,45
45,0.35,0.27625,-1.87,0.4525,45
46,0.35,0.2375,-1.8,0.48,45
47,0.35,0.23125,-1.88,0.5075,45
48,0.35,0.2075,-1.97,0.5025,45
49,0.35,0.1975,-2.02,0.5225,45
50,0.35,0.19875,-1.965,0.4825,45
51,0.35,0.15375,-1.87,0.46,45
52,0.35,0.15,-1.93,0.475,45
53,0.35,0.165,-1.9,0.4575,45
54,0.35,0.14,-1.94,0.475,45
55,0.35,0.1325,-1.86,0.48,45
56,0.35,0.1425,-1.845,0.495,45
57,0.35,0.12,-1.745,0.4525,45
58,0.35,0.12875,-1.85,0.46,45
59,0.35,0.12625,-1.88,0.475,45
60,0.35,0.11625,-1.81,0.445,45
61,0.35,0.085,-1.65,0.4175,45
62,0.35,0.03375,-1.66,0.42,45
63,0.35,0.06375,-1.645,0.415,45
64,0.35,0.08,-1.65,0.43,45
65,0.35,0.0575,-1.685,0.425,45
66,0.35,0.01,-1.78,0.43,45
67,0.35,-0.01,-1.805,0.4475,45
68,0.35,0.01125,-1.795,0.47,45
69,0.35,-0.03,-1.7,0.435,45
70,0.35,-0.04625,-1.7,0.435,45
71,0.35,-0.09125,-1.76,0.415,45
72,0.35,-0.04375,-1.745,0.4425,45
