sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,38
1,0.35,0.8775,-3.215,0.7975,38
2,0.35,0.77625,-2.755,0.6925,38
3,0.35,0.7025,-2.5,0.6275,38
4,0.35,0.5975,-2.21,0.54,38
5,0.35,0.5775,-2.275,0.555,38
6,0.35,0.5275,-2.165,0.53,38
7,0.35,0.48625,-2.12,0.5425,38
8,0.35,0.4625,-1.9,0.475,38
9,0.35,0.4375,-1.9,0.475,38
10,0.35,0.3775,-1.855,0.4575,38
11,0.35,0.3725,-1.815,0.47,38
12,0.35,0.34,-1.815,0.44,38
13,0.35,0.305,-1.86,0.44,38
14,0.35,0.2725,-1.695,0.43,38
15,0.35,0.27,-1.81,0.4625,38
16,0.35,0.26125,-1.865,0.475,38
17,0.35,0.2775,-1.805,0.4475,38
18,0.35,0.19625,-1.79,0.4625,38
19,0.35,0.14375,-1.705,0.4275,38
20,0.35,0.15625,-1.82,0.4575,38
21,0.35,0.0525,-1.775,0.4375,38
22,0.35,0.0325,-1.695,0.3925,38
23,0.35,0.02,-1.62,0.3625,38
24,0.35,-0.00375,-1.705,0.4075,38
25,0.35,-0.0775,-1.765,0.465,38
26,0.35,-0.0675,-1.905,0.48,38
27,0.35,-0.11625,-1.92,0.4975,38
28,0.35,-0.08625,-1.845,0.47,38
29,0.35,-0.12125,-1.825,0.44,38
30,0.35,-0.1175,-1.85,0.4575,38
31,0.35,-0.0825,-1.905,0.48,38
32,0.35,-0.06125,-1.875,0.4725,38
33,0.35,-0.105,-1.79,0.465,38
34,0.35,-0.085,-1.865,0.4475,38
35,0.35,-0.1125,-1.88,0.4825,38
36,0.35,-0.10875,-1.735,0.4125,38
37,0.35,-0.07,-1.855,0.4525,38
38,0.35,-0.07,-1.68,0.4225,38
39,0.35,-0.1475,-1.72,0.445,38
40,0.35,-0.13,-1.81,0.455,38
41,0.35,-0.15875,-1.9,0.4825,38
42,0.35,-0.1625,-1.88,0.47,38
43,0.35,-0.14625,-1.83,0.465,38
44,0.35,-0.14375,-1.745,0.4725,38
45,0.35,-0.12125,-1.735,0.44,38
46,0.35,-0.10875,-1.74,0.4425,38
47,0.35,-0.07875,-1.745,0.405,38
48,0.35,-0.02375,-1.73,0.445,38
49,0.35,-0.03375,-1.68,0.445,38
50,0.35,0.01,-1.81,0.4625,38
51,0.35,-0.0175,-1.77,0.4675,38
52,0.35,0.025,-1.805,0.47,38
53,0.35,0.03,-1.795,0.4375,38
54,0.35,0.04625,-1.655,0.4025,38
55,0.35,0.04,-1.725,0.43,38
56,0.35,0.02375,-1.665,0.4175,38
57,0.35,0.01875,-1.565,0.37,38
58,0.35,0.05,-1.625,0.3925,38
59,0.35,0.06875,-1.695,0.4175,38
60,0.35,0.02125,-1.645,0.4325,38
61,0.35,0.0025,-1.66,0.425,38
62,0.35,0.00625,-1.705,0.4125,38
63,0.35,0.00875,-1.62,0.3975,38
64,0.35,-0.0275,-1.64,0.4175,38
65,0.35,-0.0325,-1.64,0.4075,38
66,0.35,-0.07125,-1.8,0.46,38
67,0.35,-0.04625,-1.745,0.4325,38
68,0.35,-0.0625,-1.725,0.44,38
69,0.35,-0.08625,-1.715,0.4175,38
70,0.35,-0.00625,-1.74,0.42,38
71,0.35,0.025,-1.71,0.45,38
72,0.35,0.0425,-1.765,0.4675,38
73,0.35,0.0575,-1.63,0.4325,38
74,0.35,0.045,-1.665,0.42,38
75,0.35,0.055,-1.655,0.43,38
76,0.35,0.06625,-1.69,0.435,38
77,0.35,0.075,-1.74,0.45,38
78,0.35,0.0575,-1.775,0.45,38
79,0.35,0.03625,-1.75,0.43,38
80,0.35,0.01625,-1.74,0.4375,38
81,0.35,0.08375,-1.725,0.45,38
82,0.35,0.06375,-1.75,0.445,38
83,0.35,0.02,-1.66,0.4225,38
84,0.35,-0.0325,-1.73,0.44,38
85,0.35,-0.07625,-1.865,0.4625,38
86,0.35,-0.09125,-1.8,0.45,38
87,0.35,-0.09125,-1.885,0.4775,38
88,0.35,-0.0675,-1.875,0.49,38
89,0.35,-0.07375,-1.805,0.465,38
90,0.35,-0.07875,-1.865,0.46,38
91,0.35,-0.03875,-1.97,0.495,38
92,0.35,-0.04375,-1.78,0.4425,38
