sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,19
1,0.35,0.91,-3.375,0.8475,19
2,0.35,0.7875,-2.77,0.705,19
3,0.35,0.71875,-2.485,0.635,19
4,0.35,0.65875,-2.375,0.61,19
5,0.35,0.625,-2.365,0.5975,19
6,0.35,0.61875,-2.29,0.5825,19
7,0.35,0.605,-2.15,0.54,19
8,0.35,0.5825,-2.185,0.54,19
9,0.35,0.53625,-2.19,0.52,19
10,0.35,0.4375,-1.965,0.5025,19
11,0.35,0.38875,-1.95,0.4925,19
12,0.35,0.37,-1.855,0.4625,19
13,0.35,0.32,-1.795,0.455,19
14,0.35,0.3275,-1.85,0.4825,19
15,0.35,0.28875,-1.885,0.4725,19
16,0.35,0.22875,-1.885,0.4375,19
17,0.35,0.2475,-1.845,0.47,19
18,0.35,0.25375,-1.875,0.4675,19
19,0.35,0.21625,-1.71,0.415,19
20,0.35,0.20875,-1.75,0.4375,19
21,0.35,0.16875,-1.645,0.39,19
22,0.35,0.1975,-1.62,0.3925,19
23,0.35,0.23625,-1.675,0.4175,19
24,0.35,0.22,-1.63,0.3875,19
25,0.35,0.2375,-1.715,0.42,19
26,0.35,0.18875,-1.645,0.4325,19
27,0.35,0.13875,-1.7,0.45,19
28,0.35,0.135,-1.705,0.455,19
29,0.35,0.13625,-1.715,0.4175,19
30,0.35,0.11875,-1.695,0.435,19
31,0.35,0.145,-1.625,0.4,19
32,0.35,0.195,-1.805,0.465,19
33,0.35,0.1875,-1.84,0.4725,19
34,0.35,0.195,-1.825,0.4625,19
35,0.35,0.18375,-1.765,0.4325,19
36,0.35,0.15375,-1.735,0.435,19
37,0.35,0.17375,-1.845,0.4525,19
38,0.35,0.16875,-1.79,0.45,19
39,0.35,0.175,-1.915,0.485,19
40,0.35,0.21875,-1.98,0.495,19
41,0.35,0.2325,-1.92,0.475,19
42,0.35,0.205,-1.775,0.4375,19
43,0.35,0.205,-1.75,0.4375,19
44,0.35,0.24125,-1.735,0.4325,19
45,0.35,0.21125,-1.755,0.4475,19
46,0.35,0.15125,-1.855,0.46,19
47,0.35,0.125,-1.825,0.4775,19
48,0.35,0.1125,-1.77,0.47,19
49,0.35,0.08375,-1.805,0.46,19
50,0.35,0.065,-1.86,0.465,19
51,0.35,0.065,-1.74,0.4275,19
52,0.35,0.06,-1.66,0.3975,19
53,0.35,-0.01375,-1.705,0.4,19
54,0.35,0.0225,-1.685,0.42,19
55,0.35,0.0125,-1.725,0.4075,19
56,0.35,0.03125,-1.735,0.4325,19
57,0.35,-0.0175,-1.775,0.4725,19
58,0.35,0.01,-1.72,0.425,19
59,0.35,-0.02125,-1.76,0.4375,19
60,0.35,0.02375,-1.89,0.465,19
61,0.35,0.02375,-1.735,0.425,19
62,0.35,0.0125,-1.77,0.435,19
63,0.35,0.015,-1.74,0.4125,19
64,0.35,0.05625,-1.675,0.4225,19
65,0.35,0.01875,-1.75,0.44,19
66,0.35,0.04125,-1.735,0.4575,19
67,0.35,0.065,-1.745,0.46,19
68,0.35,0.0375,-1.65,0.4125,19
69,0.35,0.0525,-1.71,0.445,19
70,0.35,0.0625,-1.775,0.47,19
71,0.35,0.04625,-1.7,0.4275,19
72,0.35,0.01875,-1.74,0.4775,19
73,0.35,0.0025,-1.775,0.46,19
74,0.35,-0.0075,-1.83,0.4675,19
75,0.35,-0.06375,-1.69,0.4025,19
76,0.35,-0.0125,-1.545,0.3675,19
77,0.35,0.01125,-1.66,0.41,19
78,0.35,0.03,-1.75,0.4475,19
79,0.35,0.04375,-1.72,0.41,19
