sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.5,1,-4,1,0,2
1,0.5,0.9675,-3.775,0.9375,0,2
2,0.5,0.94875,-3.65,0.9,0,2
3,0.5,0.94875,-3.66,0.9,0,2
4,0.5,0.95625,-3.715,0.915,0,2
5,0.5,0.94875,-3.665,0.9,0,2
6,0.5,0.9275,-3.55,0.875,0,2
7,0.5,0.915,-3.475,0.8375,0,2
8,0.5,0.92,-3.485,0.8525,0,2
9,0.5,0.91375,-3.44,0.83,0,2
10,0.5,0.90125,-3.435,0.81,0,2
11,0.5,0.9025,-3.495,0.835,0,2
12,0.5,0.89375,-3.415,0.8175,0,2
13,0.5,0.9125,-3.455,0.8425,0,2
14,0.5,0.92375,-3.475,0.855,0,2
15,0.5,0.93125,-3.575,0.8725,0,2
16,0.5,0.9175,-3.495,0.85,0,2
17,0.5,0.92875,-3.54,0.8675,0,2
18,0.5,0.9375,-3.605,0.885,0,2
19,0.5,0.94,-3.6,0.88,0,2
20,0.5,0.9375,-3.57,0.875,0,2
21,0.5,0.92625,-3.51,0.855,0,2
22,0.5,0.9425,-3.63,0.8875,0,2
23,0.5,0.9225,-3.49,0.85,0,2
24,0.5,0.9425,-3.62,0.89,0,2
25,0.5,0.9475,-3.665,0.9025,0,2
26,0.5,0.9375,-3.565,0.88,0,2
27,0.5,0.92125,-3.485,0.8475,0,2
28,0.5,0.92,-3.49,0.8525,0,2
29,0.5,0.915,-3.47,0.8425,0,2
30,0.5,0.935,-3.575,0.885,0,2
31,0.5,0.9225,-3.48,0.8475,0,2
32,0.5,0.90875,-3.475,0.84,0,2
33,0.5,0.9325,-3.58,0.87,0,2
34,0.5,0.9475,-3.67,0.9025,0,2
35,0.5,0.9325,-3.565,0.87,0,2
36,0.5,0.93375,-3.56,0.875,0,2
37,0.5,0.93375,-3.55,0.87,0,2
38,0.5,0.9225,-3.51,0.8525,0,2
39,0.5,0.93375,-3.545,0.8725,0,2
40,0.5,0.93125,-3.535,0.8675,0,2
41,0.5,0.9125,-3.445,0.8325,0,2
42,0.5,0.92375,-3.505,0.8575,0,2
43,0.5,0.9175,-3.495,0.85,0,2
44,0.5,0.90625,-3.45,0.8325,0,2
45,0.5,0.9075,-3.475,0.835,0,2
46,0.5,0.8925,-3.38,0.8075,0,2
47,0.5,0.88,-3.32,0.79,0,2
48,0.5,0.905,-3.44,0.83,0,2
49,0.5,0.9075,-3.53,0.845,0,2
50,0.5,0.90875,-3.475,0.83,0,2
