sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.5,1,-4,1,0,6
1,0.5,0.9575,-3.685,0.9175,0,6
2,0.5,0.9425,-3.595,0.8925,0,6
3,0.5,0.94,-3.605,0.8875,0,6
4,0.5,0.9325,-3.555,0.8725,0,6
5,0.5,0.93625,-3.57,0.875,0,6
6,0.5,0.93875,-3.565,0.88,0,6
7,0.5,0.92125,-3.515,0.8525,0,6
8,0.5,0.92375,-3.54,0.86,0,6
9,0.5,0.93375,-3.63,0.8725,0,6
10,0.5,0.93375,-3.605,0.87,0,6
11,0.5,0.93875,-3.605,0.8825,0,6
12,0.5,0.9225,-3.515,0.8525,0,6
13,0.5,0.91,-3.43,0.83,0,6
14,0.5,0.8975,-3.35,0.805,0,6
15,0.5,0.9025,-3.36,0.82,0,6
16,0.5,0.91125,-3.42,0.835,0,6
17,0.5,0.92375,-3.525,0.8525,0,6
18,0.5,0.915,-3.455,0.8325,0,6
19,0.5,0.9125,-3.455,0.8325,0,6
20,0.5,0.92625,-3.575,0.8575,0,6
21,0.5,0.92625,-3.605,0.8625,0,6
22,0.5,0.9175,-3.55,0.8425,0,6
23,0.5,0.91625,-3.58,0.835,0,6
24,0.5,0.9025,-3.52,0.815,0,6
25,0.5,0.89125,-3.475,0.8025,0,6
26,0.5,0.88375,-3.395,0.785,0,6
27,0.5,0.87,-3.4,0.77,0,6
28,0.5,0.895,-3.55,0.7975,0,6
29,0.5,0.8975,-3.495,0.805,0,6
30,0.5,0.90625,-3.48,0.82,0,6
31,0.5,0.91875,-3.53,0.84,0,6
32,0.5,0.91,-3.505,0.8325,0,6
33,0.5,0.905,-3.515,0.8225,0,6
34,0.5,0.87375,-3.39,0.76,0,6
35,0.5,0.89875,-3.435,0.805,0,6
36,0.5,0.89875,-3.455,0.8025,0,6
37,0.5,0.90375,-3.485,0.81,0,6
38,0.5,0.89875,-3.445,0.8025,0,6
39,0.5,0.8975,-3.48,0.8,0,6
40,0.5,0.88625,-3.435,0.7825,0,6
41,0.5,0.88875,-3.405,0.7825,0,6
42,0.5,0.895,-3.44,0.795,0,6
43,0.5,0.90875,-3.54,0.825,0,6
44,0.5,0.91,-3.485,0.8275,0,6
45,0.5,0.87875,-3.395,0.77,0,6
46,0.5,0.885,-3.36,0.7775,0,6
47,0.5,0.88375,-3.34,0.7775,0,6
48,0.5,0.8875,-3.39,0.7825,0,6
49,0.5,0.875,-3.315,0.755,0,6
50,0.5,0.88875,-3.44,0.7775,0,6
