sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.5,1,-4,1,0,0
1,0.5,0.97125,-3.775,1,0,0
2,0.5,0.95875,-3.7,1,0,0
3,0.5,0.94375,-3.62,1,0,0
4,0.5,0.9425,-3.615,1,0,0
5,0.5,0.94375,-3.625,1,0,0
6,0.5,0.94625,-3.65,1,0,0
7,0.5,0.93,-3.56,1,0,0
8,0.5,0.9275,-3.535,1,0,0
9,0.5,0.91,-3.46,1,0,0
10,0.5,0.89375,-3.385,1,0,0
11,0.5,0.89625,-3.355,1,0,0
12,0.5,0.89625,-3.36,1,0,0
13,0.5,0.88375,-3.345,1,0,0
14,0.5,0.88875,-3.35,1,0,0
15,0.5,0.90125,-3.415,1,0,0
16,0.5,0.9075,-3.455,1,0,0
17,0.5,0.9025,-3.39,1,0,0
18,0.5,0.9125,-3.465,1,0,0
19,0.5,0.91625,-3.46,1,0,0
20,0.5,0.92,-3.495,1,0,0
21,0.5,0.92375,-3.525,1,0,0
22,0.5,0.91375,-3.475,1,0,0
23,0.5,0.925,-3.515,1,0,0
24,0.5,0.92375,-3.515,1,0,0
25,0.5,0.90875,-3.465,1,0,0
26,0.5,0.90625,-3.51,1,0,0
27,0.5,0.90625,-3.5,1,0,0
28,0.5,0.92125,-3.53,1,0,0
29,0.5,0.91875,-3.545,1,0,0
30,0.5,0.8975,-3.455,1,0,0
31,0.5,0.8975,-3.385,1,0,0
32,0.5,0.91,-3.445,1,0,0
33,0.5,0.915,-3.48,1,0,0
34,0.5,0.91125,-3.46,1,0,0
35,0.5,0.91125,-3.495,1,0,0
36,0.5,0.89,-3.4,1,0,0
37,0.5,0.885,-3.41,1,0,0
38,0.5,0.89,-3.39,1,0,0
39,0.5,0.87625,-3.415,1,0,0
40,0.5,0.8775,-3.41,1,0,0
41,0.5,0.85875,-3.36,1,0,0
42,0.5,0.87,-3.425,1,0,0
43,0.5,0.87875,-3.485,1,0,0
44,0.5,0.88,-3.46,1,0,0
45,0.5,0.8925,-3.44,1,0,0
46,0.5,0.9075,-3.455,1,0,0
47,0.5,0.90625,-3.475,1,0,0
48,0.5,0.9375,-3.595,1,0,0
49,0.5,0.925,-3.57,1,0,0
50,0.5,0.9225,-3.51,1,0,0
