sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.5,1,-4,1,0,18
1,0.5,0.98,-3.845,0.96,0,18
2,0.5,0.95875,-3.715,0.9225,0,18
3,0.5,0.95,-3.645,0.905,0,18
4,0.5,0.9275,-3.525,0.8575,0,18
5,0.5,0.93375,-3.56,0.8675,0,18
6,0.5,0.94125,-3.6,0.885,0,18
7,0.5,0.9275,-3.545,0.855,0,18
8,0.5,0.91875,-3.485,0.85,0,18
9,0.5,0.9125,-3.455,0.835,0,18
10,0.5,0.91875,-3.45,0.8475,0,18
11,0.5,0.925,-3.525,0.8575,0,18
12,0.5,0.915,-3.485,0.835,0,18
13,0.5,0.89,-3.33,0.8,0,18
14,0.5,0.88875,-3.405,0.7875,0,18
15,0.5,0.9,-3.37,0.805,0,18
16,0.5,0.9175,-3.45,0.84,0,18
17,0.5,0.925,-3.545,0.8525,0,18
18,0.5,0.92875,-3.585,0.8675,0,18
19,0.5,0.9075,-3.465,0.8275,0,18
20,0.5,0.90125,-3.465,0.8125,0,18
21,0.5,0.90375,-3.45,0.8075,0,18
22,0.5,0.915,-3.46,0.835,0,18
23,0.5,0.90875,-3.47,0.825,0,18
24,0.5,0.91,-3.485,0.825,0,18
25,0.5,0.91625,-3.515,0.84,0,18
26,0.5,0.92,-3.54,0.8425,0,18
27,0.5,0.9275,-3.555,0.8575,0,18
28,0.5,0.92,-3.52,0.845,0,18
29,0.5,0.9075,-3.415,0.8175,0,18
30,0.5,0.92125,-3.5,0.8525,0,18
31,0.5,0.92625,-3.525,0.8675,0,18
32,0.5,0.92125,-3.485,0.8525,0,18
33,0.5,0.91,-3.45,0.825,0,18
34,0.5,0.9125,-3.46,0.825,0,18
35,0.5,0.91,-3.445,0.83,0,18
36,0.5,0.91,-3.45,0.83,0,18
37,0.5,0.92625,-3.51,0.8525,0,18
38,0.5,0.9175,-3.48,0.845,0,18
39,0.5,0.92125,-3.535,0.845,0,18
40,0.5,0.91875,-3.49,0.8425,0,18
41,0.5,0.93125,-3.575,0.8725,0,18
42,0.5,0.9125,-3.495,0.8275,0,18
43,0.5,0.915,-3.495,0.8425,0,18
44,0.5,0.91375,-3.46,0.835,0,18
45,0.5,0.90625,-3.41,0.82,0,18
46,0.5,0.91625,-3.475,0.835,0,18
47,0.5,0.93625,-3.595,0.8775,0,18
48,0.5,0.93375,-3.545,0.875,0,18
49,0.5,0.935,-3.575,0.8725,0,18
50,0.5,0.93375,-3.585,0.8725,0,18
