sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.5,1,-4,1,0,16
1,0.5,0.98125,-3.855,0.9625,0,16
2,0.5,0.96625,-3.755,0.9325,0,16
3,0.5,0.9475,-3.65,0.895,0,16
4,0.5,0.94375,-3.625,0.8875,0,16
5,0.5,0.935,-3.595,0.8725,0,16
6,0.5,0.9425,-3.6,0.8925,0,16
7,0.5,0.9275,-3.52,0.8575,0,16
8,0.5,0.9225,-3.53,0.8525,0,16
9,0.5,0.91125,-3.475,0.8225,0,16
10,0.5,0.9125,-3.475,0.8325,0,16
11,0.5,0.91625,-3.485,0.85,0,16
12,0.5,0.9225,-3.51,0.85,0,16
13,0.5,0.9125,-3.425,0.8325,0,16
14,0.5,0.93,-3.555,0.875,0,16
15,0.5,0.91875,-3.48,0.845,0,16
16,0.5,0.925,-3.525,0.8525,0,16
17,0.5,0.92375,-3.52,0.8525,0,16
18,0.5,0.93375,-3.55,0.8775,0,16
19,0.5,0.9275,-3.555,0.865,0,16
20,0.5,0.905,-3.465,0.82,0,16
21,0.5,0.89875,-3.395,0.8025,0,16
22,0.5,0.90625,-3.505,0.8225,0,16
23,0.5,0.87375,-3.33,0.765,0,16
24,0.5,0.8825,-3.37,0.7675,0,16
25,0.5,0.8825,-3.345,0.77,0,16
26,0.5,0.905,-3.475,0.8125,0,16
27,0.5,0.8825,-3.37,0.775,0,16
28,0.5,0.87875,-3.41,0.77,0,16
29,0.5,0.89875,-3.445,0.8075,0,16
30,0.5,0.91,-3.525,0.8275,0,16
31,0.5,0.915,-3.53,0.8325,0,16
32,0.5,0.91625,-3.56,0.8425,0,16
33,0.5,0.9125,-3.58,0.83,0,16
34,0.5,0.9125,-3.545,0.8275,0,16
35,0.5,0.89875,-3.445,0.8025,0,16
36,0.5,0.9025,-3.495,0.8175,0,16
37,0.5,0.89625,-3.43,0.805,0,16
38,0.5,0.91375,-3.47,0.8375,0,16
39,0.5,0.9275,-3.55,0.865,0,16
40,0.5,0.92,-3.505,0.845,0,16
41,0.5,0.9125,-3.485,0.835,0,16
42,0.5,0.89875,-3.35,0.8075,0,16
43,0.5,0.89875,-3.365,0.81,0,16
44,0.5,0.9175,-3.425,0.84,0,16
45,0.5,0.915,-3.515,0.8325,0,16
46,0.5,0.9275,-3.595,0.855,0,16
47,0.5,0.93,-3.57,0.8725,0,16
48,0.5,0.92875,-3.595,0.8625,0,16
49,0.5,0.92,-3.545,0.845,0,16
50,0.5,0.92625,-3.52,0.8625,0,16
