sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.3,1,-4,1,0,14
1,0.3,0.82875,-2.945,0.6825,0,14
2,0.3,0.7275,-2.51,0.5325,0,14
3,0.3,0.61125,-2.145,0.395,0,14
4,0.3,0.57125,-2.025,0.3125,0,14
5,0.3,0.47125,-1.83,0.215,0,14
6,0.3,0.44125,-1.74,0.155,0,14
7,0.3,0.38,-1.525,0.115,0,14
8,0.3,0.3325,-1.555,0.095,0,14
9,0.3,0.32625,-1.455,0.115,0,14
10,0.3,0.2725,-1.465,0.0675,0,14
11,0.3,0.195,-1.395,-0.025,0,14
12,0.3,0.12875,-1.33,-0.0425,0,14
13,0.3,0.04625,-1.29,-0.0725,0,14
14,0.3,0.0375,-1.32,-0.0175,0,14
15,0.3,-0.025,-1.34,0.05,0,14
16,0.3,-0.04375,-1.41,0.0225,0,14
17,0.3,-0.00125,-1.48,-0.005,0,14
18,0.3,-0.07125,-1.405,0.04,0,14
19,0.3,-0.05125,-1.45,-0.0125,0,14
20,0.3,-0.03,-1.56,-0.015,0,14
21,0.3,-0.06375,-1.515,-0.0275,0,14
22,0.3,-0.03375,-1.41,-0.075,0,14
23,0.3,-0.04,-1.51,-0.0325,0,14
24,0.3,-0.065,-1.555,0.01,0,14
25,0.3,-0.03875,-1.405,0.0575,0,14
26,0.3,-0.0175,-1.4,0.0125,0,14
27,0.3,-0.01625,-1.545,-0.0225,0,14
28,0.3,0.0275,-1.52,-0.01,0,14
29,0.3,-0.01125,-1.485,-0.0125,0,14
30,0.3,-0.08,-1.505,-0.0575,0,14
31,0.3,-0.09,-1.415,-0.0125,0,14
32,0.3,-0.0825,-1.47,-0.0375,0,14
33,0.3,-0.11,-1.445,-0.01,0,14
34,0.3,-0.15125,-1.44,0.0075,0,14
35,0.3,-0.08,-1.395,-0.025,0,14
36,0.3,-0.06375,-1.435,0.015,0,14
37,0.3,-0.0875,-1.5,0.0175,0,14
38,0.3,-0.05375,-1.36,-0.0325,0,14
39,0.3,0,-1.365,-0.025,0,14
40,0.3,0.0575,-1.46,-0.02,0,14
41,0.3,0.005,-1.38,-0.025,0,14
42,0.3,-0.0125,-1.405,0.0075,0,14
43,0.3,-0.04625,-1.59,0.0325,0,14
44,0.3,-0.00875,-1.385,-0.0125,0,14
45,0.3,-0.015,-1.435,-0.005,0,14
46,0.3,-0.0175,-1.43,0.0275,0,14
47,0.3,0.02125,-1.41,0.015,0,14
48,0.3,-0.025,-1.345,-0.0675,0,14
49,0.3,0.005,-1.39,-0.025,0,14
50,0.3,-0.00125,-1.45,-0.005,0,14
