sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.3,1,-4,1,0,7
1,0.3,0.85,-3.065,0.7225,0,7
2,0.3,0.7325,-2.515,0.545,0,7
3,0.3,0.62375,-2.195,0.3875,0,7
4,0.3,0.5475,-1.89,0.275,0,7
5,0.3,0.4675,-1.71,0.2125,0,7
6,0.3,0.43375,-1.775,0.185,0,7
7,0.3,0.3975,-1.675,0.1625,0,7
8,0.3,0.38875,-1.575,0.215,0,7
9,0.3,0.3125,-1.655,0.1325,0,7
10,0.3,0.34125,-1.61,0.12,0,7
11,0.3,0.28625,-1.505,0.0775,0,7
12,0.3,0.22625,-1.42,0.08,0,7
13,0.3,0.2075,-1.465,0.06,0,7
14,0.3,0.20625,-1.47,0.05,0,7
15,0.3,0.2575,-1.6,0.1,0,7
16,0.3,0.23125,-1.445,0.0825,0,7
17,0.3,0.16375,-1.34,0.0625,0,7
18,0.3,0.1875,-1.39,0.03,0,7
19,0.3,0.22375,-1.43,0.06,0,7
20,0.3,0.1675,-1.56,-0.0375,0,7
21,0.3,0.12375,-1.375,-0.015,0,7
22,0.3,0.09,-1.38,-0.05,0,7
23,0.3,0.08875,-1.455,-0.0125,0,7
24,0.3,0.1025,-1.36,-0.025,0,7
25,0.3,0.095,-1.355,-0.0025,0,7
26,0.3,0.04875,-1.305,0.0225,0,7
27,0.3,0.06125,-1.525,0.03,0,7
28,0.3,0.04625,-1.495,0.0025,0,7
29,0.3,0.00375,-1.555,0.07,0,7
30,0.3,0.07875,-1.415,0.095,0,7
31,0.3,0.08875,-1.475,0.04,0,7
32,0.3,0.0775,-1.385,0.0525,0,7
33,0.3,0.01375,-1.455,0.075,0,7
34,0.3,0.02875,-1.455,0.045,0,7
35,0.3,-0.0125,-1.45,-0.0425,0,7
36,0.3,-0.01375,-1.395,-0.0075,0,7
37,0.3,-0.0425,-1.425,-0.0525,0,7
38,0.3,0.0125,-1.35,0.0025,0,7
39,0.3,0.00875,-1.385,-0.015,0,7
40,0.3,-0.005,-1.49,-0.03,0,7
41,0.3,0.02125,-1.315,-0.0325,0,7
42,0.3,0.015,-1.37,0,0,7
43,0.3,0.05875,-1.495,0.0325,0,7
44,0.3,0.03,-1.435,0.0125,0,7
45,0.3,0.0825,-1.435,0.0075,0,7
46,0.3,0.05125,-1.44,0.035,0,7
47,0.3,0.02375,-1.505,0.0425,0,7
48,0.3,-0.00375,-1.605,0.0675,0,7
49,0.3,-0.055,-1.7,0.0725,0,7
50,0.3,-0.06375,-1.68,0.0475,0,7
