sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.3,1,-4,1,0,15
1,0.3,0.86125,-3.07,0.7375,0,15
2,0.3,0.76125,-2.67,0.58,0,15
3,0.3,0.6525,-2.215,0.4375,0,15
4,0.3,0.59,-2.025,0.3775,0,15
5,0.3,0.52125,-1.915,0.2575,0,15
6,0.3,0.44,-1.785,0.2325,0,15
7,0.3,0.385,-1.6,0.16,0,15
8,0.3,0.33625,-1.59,0.1275,0,15
9,0.3,0.34,-1.615,0.115,0,15
10,0.3,0.28625,-1.51,0.11,0,15
11,0.3,0.24875,-1.445,0.0725,0,15
12,0.3,0.25875,-1.36,0.0325,0,15
13,0.3,0.23,-1.38,0.065,0,15
14,0.3,0.18,-1.335,0.0275,0,15
15,0.3,0.15375,-1.375,0.0625,0,15
16,0.3,0.1075,-1.3,0.04,0,15
17,0.3,0.0825,-1.34,0.005,0,15
18,0.3,0.04875,-1.345,-0.015,0,15
19,0.3,0.03875,-1.315,-0.035,0,15
20,0.3,-0.0125,-1.335,-0.0325,0,15
21,0.3,-0.02125,-1.345,-0.015,0,15
22,0.3,-0.01625,-1.395,-0.01,0,15
23,0.3,-0.07625,-1.485,0.0275,0,15
24,0.3,-0.1175,-1.43,0.0075,0,15
25,0.3,-0.1225,-1.445,0.01,0,15
26,0.3,-0.11375,-1.42,-0.0025,0,15
27,0.3,-0.135,-1.425,-0.0025,0,15
28,0.3,-0.12125,-1.35,-0.01,0,15
29,0.3,-0.1225,-1.345,-0.0275,0,15
30,0.3,-0.1075,-1.385,-0.025,0,15
31,0.3,-0.04875,-1.275,-0.0425,0,15
32,0.3,-0.0025,-1.335,-0.0725,0,15
33,0.3,0.02375,-1.405,-0.06,0,15
34,0.3,0,-1.41,-0.035,0,15
35,0.3,-0.03625,-1.575,-0.0525,0,15
36,0.3,-0.0475,-1.425,-0.015,0,15
37,0.3,-0.0025,-1.235,0.0075,0,15
38,0.3,-0.005,-1.405,-0.035,0,15
39,0.3,0.06,-1.34,0.04,0,15
40,0.3,0.0675,-1.39,-0.01,0,15
41,0.3,0.09375,-1.415,-0.0125,0,15
42,0.3,0.025,-1.4,0.03,0,15
43,0.3,0.025,-1.315,0.0025,0,15
44,0.3,0.0825,-1.475,-0.0175,0,15
45,0.3,0.02625,-1.51,0.015,0,15
46,0.3,0.07875,-1.47,0.0475,0,15
47,0.3,0.065,-1.44,0.025,0,15
48,0.3,0.0925,-1.48,-0.0075,0,15
49,0.3,0.01875,-1.455,0.02,0,15
50,0.3,0.06,-1.495,-0.015,0,15
