sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.3,1,-4,1,0,8
1,0.3,0.845,-3.03,0.715,0,8
2,0.3,0.69375,-2.375,0.4725,0,8
3,0.3,0.6025,-2.045,0.36,0,8
4,0.3,0.50875,-1.83,0.2675,0,8
5,0.3,0.495,-1.88,0.2425,0,8
6,0.3,0.43125,-1.81,0.195,0,8
7,0.3,0.3825,-1.64,0.1425,0,8
8,0.3,0.40125,-1.56,0.185,0,8
9,0.3,0.325,-1.535,0.1125,0,8
10,0.3,0.3225,-1.61,0.12,0,8
11,0.3,0.26875,-1.58,0.04,0,8
12,0.3,0.24625,-1.55,-0.005,0,8
13,0.3,0.1625,-1.44,0.0075,0,8
14,0.3,0.21,-1.33,-0.0075,0,8
15,0.3,0.18,-1.43,0.0325,0,8
16,0.3,0.105,-1.5,0.01,0,8
17,0.3,0.08125,-1.425,0.0175,0,8
18,0.3,0.035,-1.59,0.035,0,8
19,0.3,0.03,-1.605,0.0425,0,8
20,0.3,-0.0375,-1.53,0.0275,0,8
21,0.3,0.01125,-1.525,0.06,0,8
22,0.3,0.01125,-1.435,-0.0125,0,8
23,0.3,0.0175,-1.345,0.01,0,8
24,0.3,0.03,-1.325,-0.0125,0,8
25,0.3,0.075,-1.205,-0.005,0,8
26,0.3,0.07,-1.45,-0.05,0,8
27,0.3,0.0725,-1.3,0.015,0,8
28,0.3,0.0225,-1.36,-0.0075,0,8
29,0.3,0.015,-1.43,0.0325,0,8
30,0.3,-0.00625,-1.44,0.0175,0,8
31,0.3,-0.0175,-1.48,0.015,0,8
32,0.3,-0.05875,-1.34,-0.0175,0,8
33,0.3,-0.06875,-1.49,-0.0175,0,8
34,0.3,-0.12375,-1.39,-0.0375,0,8
35,0.3,-0.1075,-1.305,-0.0075,0,8
36,0.3,-0.075,-1.365,0.015,0,8
37,0.3,-0.13,-1.525,0.0325,0,8
38,0.3,-0.10375,-1.39,0.055,0,8
39,0.3,-0.08875,-1.4,0.0325,0,8
40,0.3,-0.09125,-1.365,0.015,0,8
41,0.3,-0.105,-1.39,0.0125,0,8
42,0.3,-0.0675,-1.39,-0.0275,0,8
43,0.3,-0.055,-1.25,-0.045,0,8
44,0.3,-0.08125,-1.495,-0.02,0,8
45,0.3,-0.0325,-1.345,-0.03,0,8
46,0.3,-0.0575,-1.345,-0.01,0,8
47,0.3,-0.10375,-1.34,0.0475,0,8
48,0.3,-0.12,-1.395,0.1025,0,8
49,0.3,-0.17375,-1.33,0.05,0,8
50,0.3,-0.1725,-1.455,0.0975,0,8
