sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.3,1,-4,1,0,10
1,0.3,0.85125,-2.99,0.7225,0,10
2,0.3,0.73125,-2.47,0.545,0,10
3,0.3,0.66375,-2.225,0.425,0,10
4,0.3,0.5175,-1.87,0.3,0,10
5,0.3,0.43625,-1.71,0.1925,0,10
6,0.3,0.34125,-1.66,0.125,0,10
7,0.3,0.30625,-1.58,0.08,0,10
8,0.3,0.26375,-1.265,0.0275,0,10
9,0.3,0.17,-1.45,0.02,0,10
10,0.3,0.155,-1.53,0.0575,0,10
11,0.3,0.125,-1.47,0.0725,0,10
12,0.3,0.085,-1.535,0.0125,0,10
13,0.3,0.0975,-1.42,0.0075,0,10
14,0.3,0.105,-1.345,0.04,0,10
15,0.3,0.09875,-1.345,-0.01,0,10
16,0.3,0.06125,-1.305,0.0125,0,10
17,0.3,0.05375,-1.45,0.08,0,10
18,0.3,0.04625,-1.625,0.06,0,10
19,0.3,0.11375,-1.575,0.0475,0,10
20,0.3,0.15875,-1.485,0.01,0,10
21,0.3,0.18625,-1.605,0.0175,0,10
22,0.3,0.1425,-1.425,0.0125,0,10
23,0.3,0.10125,-1.52,0.0025,0,10
24,0.3,0.0925,-1.47,-0.0225,0,10
25,0.3,0.13375,-1.51,0.0175,0,10
26,0.3,0.1,-1.49,-0.04,0,10
27,0.3,-0.00875,-1.36,-0.0375,0,10
28,0.3,0.02625,-1.345,-0.0325,0,10
29,0.3,0.0525,-1.5,-0.0675,0,10
30,0.3,-0.00125,-1.46,-0.05,0,10
31,0.3,0.0025,-1.42,-0.035,0,10
32,0.3,0.015,-1.315,-0.0125,0,10
33,0.3,0.00125,-1.4,-0.055,0,10
34,0.3,0.0625,-1.49,-0.0175,0,10
35,0.3,0.07,-1.535,0.005,0,10
36,0.3,0.07625,-1.57,0.025,0,10
37,0.3,0.145,-1.56,-0.04,0,10
38,0.3,0.06125,-1.355,-0.0175,0,10
39,0.3,0.09125,-1.41,-0.035,0,10
40,0.3,0.05875,-1.425,-0.01,0,10
41,0.3,0.06875,-1.24,-0.0225,0,10
42,0.3,0.105,-1.38,0.0125,0,10
43,0.3,0.04625,-1.595,0.01,0,10
44,0.3,0.03875,-1.54,-0.0275,0,10
45,0.3,0.05625,-1.28,-0.01,0,10
46,0.3,0.06,-1.42,0.0025,0,10
47,0.3,0.08125,-1.415,-0.015,0,10
48,0.3,0.05125,-1.535,-0.01,0,10
49,0.3,0.0375,-1.47,0.0125,0,10
50,0.3,0.0125,-1.4,0.0275,0,10
