sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.3,1,-4,1,0,16
1,0.3,0.8525,-3.025,0.7225,0,16
2,0.3,0.6975,-2.37,0.5,0,16
3,0.3,0.53625,-1.87,0.265,0,16
4,0.3,0.4825,-1.775,0.235,0,16
5,0.3,0.36625,-1.555,0.13,0,16
6,0.3,0.305,-1.62,0.1025,0,16
7,0.3,0.2625,-1.555,0.085,0,16
8,0.3,0.195,-1.395,0.01,0,16
9,0.3,0.225,-1.385,0.05,0,16
10,0.3,0.19125,-1.48,0.0325,0,16
11,0.3,0.175,-1.43,0.0225,0,16
12,0.3,0.1675,-1.585,0.04,0,16
13,0.3,0.1825,-1.4,0.0425,0,16
14,0.3,0.17625,-1.315,0.0075,0,16
15,0.3,0.15125,-1.33,-0.0075,0,16
16,0.3,0.105,-1.405,0.0425,0,16
17,0.3,0.06375,-1.445,0.0275,0,16
18,0.3,0.0875,-1.435,0.02,0,16
19,0.3,0.08125,-1.315,0.0325,0,16
20,0.3,0.09125,-1.3,-0.0075,0,16
21,0.3,0.03125,-1.285,-0.02,0,16
22,0.3,0.05375,-1.305,0.015,0,16
23,0.3,0.065,-1.365,-0.015,0,16
24,0.3,0.055,-1.26,0.01,0,16
25,0.3,0.005,-1.265,0.015,0,16
26,0.3,0.03125,-1.455,-0.01,0,16
27,0.3,0.0475,-1.38,-0.0575,0,16
28,0.3,0.0275,-1.4,-0.045,0,16
29,0.3,0.0275,-1.32,-0.055,0,16
30,0.3,-0.0175,-1.36,-0.025,0,16
31,0.3,0.025,-1.41,-0.02,0,16
32,0.3,0.01,-1.375,-0.03,0,16
33,0.3,0.01,-1.365,-0.06,0,16
34,0.3,-0.0275,-1.32,-0.0125,0,16
35,0.3,0.01875,-1.385,-0.0725,0,16
36,0.3,0.01375,-1.405,-0.055,0,16
37,0.3,-0.02875,-1.31,0.0075,0,16
38,0.3,-0.045,-1.47,-0.0025,0,16
39,0.3,-0.07375,-1.355,-0.0025,0,16
40,0.3,-0.0575,-1.4,-0.0125,0,16
41,0.3,-0.0025,-1.32,-0.015,0,16
42,0.3,-0.035,-1.32,0.035,0,16
43,0.3,-0.00875,-1.46,0.06,0,16
44,0.3,-0.0225,-1.44,0.0775,0,16
45,0.3,-0.07375,-1.525,0.0575,0,16
46,0.3,-0.08625,-1.43,0.0225,0,16
47,0.3,-0.115,-1.305,-0.0225,0,16
48,0.3,-0.0775,-1.23,-0.0125,0,16
49,0.3,-0.11625,-1.275,0.06,0,16
50,0.3,-0.0875,-1.335,0.045,0,16
