sweeps,beta,magnetisation,seed
0,0.25,1,80
1,0.25,0.74,80
2,0.25,0.57625,80
3,0.25,0.41875,80
4,0.25,0.34,80
5,0.25,0.2275,80
6,0.25,0.19125,80
7,0.25,0.19625,80
8,0.25,0.14625,80
9,0.25,0.11125,80
10,0.25,0.09625,80
11,0.25,0.06,80
12,0.25,0.04375,80
13,0.25,0.05,80
14,0.25,0.07625,80
15,0.25,0.105,80
16,0.25,0.0675,80
17,0.25,0.05375,80
18,0.25,0.02125,80
19,0.25,-0.0175,80
20,0.25,-0.0025,80
