sweeps,beta,magnetisation,seed
0,0.25,1,49
1,0.25,0.73,49
2,0.25,0.61375,49
3,0.25,0.435,49
4,0.25,0.33125,49
5,0.25,0.2575,49
6,0.25,0.22,49
7,0.25,0.16,49
8,0.25,0.13875,49
9,0.25,0.10875,49
10,0.25,0.09375,49
11,0.25,0.0725,49
12,0.25,-0.03,49
13,0.25,-0.04375,49
14,0.25,-0.03375,49
15,0.25,-0.045,49
16,0.25,-0.06,49
17,0.25,-0.04875,49
18,0.25,-0.09,49
19,0.25,0.00125,49
20,0.25,0.0325,49
