sweeps,beta,magnetisation,seed
0,0.25,-1,25
1,0.25,-0.72625,25
2,0.25,-0.53,25
3,0.25,-0.4275,25
4,0.25,-0.305,25
5,0.25,-0.22,25
6,0.25,-0.19,25
7,0.25,-0.16875,25
8,0.25,-0.09125,25
9,0.25,-0.0975,25
10,0.25,-0.0775,25
